Row	|	created_at	|	username	|	userid	|	tweet_id_str	|	in_reply_to_user_id	|	text	|	EndColumn
87	|	Fri May 04 14:23:00 +0000 2018	|	ChuckGrassley	|	10615232	|	992409262323306497	|	null	|	Annual Chickasaw County town mtg in New Hampton #99countymeetings https://t.co/dN7TOfjRXq	|	$#%
88	|	Fri May 04 14:23:29 +0000 2018	|	Senator Jack Reed	|	486694111	|	992409380460081152	|	null	|	Here @trinityrep w/ @GovRaimondo @NEAJaneChu @SenWhitehouse @JimLangevin @RepCicilline
@risca1967 @NEHgov celebrati… https://t.co/Qg2e3HHTS5	|	$#%
89	|	Fri May 04 14:24:20 +0000 2018	|	Senator Dick Durbin	|	247334603	|	992409596609421312	|	null	|	Forcibly separating young children from their parents who are fleeing persecution is cruel. I stand with… https://t.co/KEv2UESisY	|	$#%
90	|	Fri May 04 14:24:45 +0000 2018	|	Senator Jack Reed	|	486694111	|	992409702335213569	|	null	|	Here at @trinityrep w/ @NEAJaneChu @SenWhitehouse @JimLangevin @RepCicilline @risca1967 @NEHgov celebrating the… https://t.co/iVGmCYMiIg	|	$#%
91	|	Fri May 04 14:27:42 +0000 2018	|	ChuckGrassley	|	10615232	|	992410444580163587	|	null	|	New Hampton TM 56ppl issues: ELD mandate Mueller SCOTUS immigration welfare workforce VA drug prices trade judges r… https://t.co/IFP79yi17q	|	$#%
92	|	Fri May 04 14:28:12 +0000 2018	|	Cory Booker	|	15808765	|	992410568135970817	|	null	|	Throwback to when I saw Episode VII in Newark's awesome @SHAQ Cityplex Theater with dear friends Sharon and De'Shaw… https://t.co/x6YP2ZOrnQ	|	$#%
93	|	Fri May 04 14:32:33 +0000 2018	|	Senator Ben Cardin	|	109071031	|	992411665076453376	|	null	|	Joining @SBAgov leaders at new Baltimore offices to celebrate their expanded capacity to assist entrepreneurs.… https://t.co/lBgP1nW3rp	|	$#%
94	|	Fri May 04 14:33:58 +0000 2018	|	Chris Van Hollen	|	18137749	|	992412020409536512	|	null	|	Remember after the Parkland tragedy when Trump sat in front of the TV cameras asking who is afraid of the NRA? Now… https://t.co/kWCRXLagdX	|	$#%
95	|	Fri May 04 14:40:27 +0000 2018	|	Senator Bill Nelson	|	20597460	|	992413651998007296	|	null	|	I'm in Puerto Rico today with @ricardorossello to inspect the lack of electricity and housing eight months after th… https://t.co/l9Qz8lloyI	|	$#%
96	|	Fri May 04 14:40:44 +0000 2018	|	Senator Jack Reed	|	486694111	|	992413723640909824	|	null	|	For those of you watching on FBLive, that was Kevin Doyle dancing &amp; Torrin Ryan on Uilleann pipes, 2 great RI folk… https://t.co/0zdXUJaNas	|	$#%
97	|	Fri May 04 14:43:54 +0000 2018	|	Senator Ben Cardin	|	109071031	|	992414521707978752	|	null	|	With @RepSarbanes @SBAgov and small business owners to celebrate #SmallBusinessWeek and explore ways to expand oppo… https://t.co/0f9xdjmkc5	|	$#%
98	|	Fri May 04 14:45:02 +0000 2018	|	Tom Cotton	|	968650362	|	992414804446007296	|	null	|	I'm pleased with Attorney General Sessions’s decision to send judges and prosecutors to the border to deal with the… https://t.co/MGmbWxCdmf	|	$#%
99	|	Fri May 04 14:46:14 +0000 2018	|	Senator Chris Coons	|	15324851	|	992415105655689219	|	null	|	Entrepreneurship is the lifeblood of the American economy. Join me in celebrating small businesses across the count… https://t.co/gaHu5IcxxJ	|	$#%
100	|	Fri May 04 14:50:15 +0000 2018	|	Senator Angus King	|	1068481578	|	992416117489651712	|	null	|	I may not be celebrating #StarWarsDay in a galaxy far, far away, but I did feel the force (of innovation and STEM l… https://t.co/hMAiAMf6G1	|	$#%
101	|	Fri May 04 14:56:57 +0000 2018	|	Johnny Isakson	|	78403308	|	992417803281068032	|	null	|	We have a lot of good people &amp; strong friendships across the aisle: https://t.co/JdHGPEStc6. Thanks to @11AliveNews… https://t.co/4qfMOUpFwE	|	$#%
102	|	Fri May 04 15:02:30 +0000 2018	|	Martin Heinrich	|	1099199839	|	992419202882392064	|	null	|	I’m speaking at the #OutdoorEconomics Conference in Las Cruces this morning to highlight how the work we’ve done to… https://t.co/OckzpHACJy	|	$#%
103	|	Fri May 04 15:02:55 +0000 2018	|	Michael F. Bennet	|	224285242	|	992419306582528000	|	null	|	Great visit to @ColoradoStateU this week—thanks for showing me around the Advanced Beam Lab, home to one of the mos… https://t.co/GohOYOkoVh	|	$#%
104	|	Fri May 04 15:04:15 +0000 2018	|	Martin Heinrich	|	1099199839	|	992419643628240896	|	1099199839	|	Last year, @OIA found that the New Mexico #outdooreconomy directly contributed $9.9 BILLION dollars in annual consu… https://t.co/GHBJqXLOtv	|	$#%
105	|	Fri May 04 15:05:04 +0000 2018	|	Senator Mike Crapo	|	600463589	|	992419848713129985	|	null	|	#ICYMI: My column this week on years of work with @RonWyden to fix the way the government pays for wildfires. This… https://t.co/gLm7t0AAC0	|	$#%
106	|	Fri May 04 15:11:27 +0000 2018	|	Martin Heinrich	|	1099199839	|	992421451901763584	|	null	|	When communities work to protect #publiclands &amp; establish #MonumentsForAll it brings positive and sustainable econo… https://t.co/rPd0CGVnRk	|	$#%
107	|	Fri May 04 15:12:41 +0000 2018	|	Martin Heinrich	|	1099199839	|	992421765379903488	|	1099199839	|	We still have so much room to grow &amp; leverage the #outdooreconomy industry in #NewMexico &amp; I’m officially calling o… https://t.co/UszYuF4xWx	|	$#%
108	|	Fri May 04 15:13:01 +0000 2018	|	Senator Dick Durbin	|	247334603	|	992421849836539905	|	null	|	The @SpecialOlympics has been a life-changing event for so many people across the world. Proud that Chicago is host… https://t.co/lpzWJgwWli	|	$#%
109	|	Fri May 04 15:13:39 +0000 2018	|	Senator Deb Fischer	|	1071402577	|	992422005713629185	|	null	|	Hosting an #Ag roundtable in Grand Island with @SenateAgGOP Chairman @SenPatRoberts. Excited to have the chairman i… https://t.co/VPTKlLGocA	|	$#%
110	|	Fri May 04 15:16:22 +0000 2018	|	Martin Heinrich	|	1099199839	|	992422689775104000	|	1099199839	|	NEW REPORT: @headecon found that promoting @WhiteSands_NPS to a National Park could attract +100,000 new visitors e… https://t.co/Pb57llcsi3	|	$#%
111	|	Fri May 04 15:20:31 +0000 2018	|	Shelley Moore Capito	|	193794406	|	992423736602169349	|	null	|	Had a wonderful evening last night celebrating Rea of Hope and all the incredible work the program does to provide… https://t.co/og2LOK7OKb	|	$#%
112	|	Fri May 04 15:25:21 +0000 2018	|	Senator Jack Reed	|	486694111	|	992424951100649472	|	null	|	Happy #RI Independence Day! On May 4, 1776, RI formally declared its independence from Great Britain, becoming the… https://t.co/Lrq21mVBkm	|	$#%
113	|	Fri May 04 15:28:44 +0000 2018	|	Sen Dianne Feinstein	|	476256944	|	992425804205318145	|	null	|	The current fuel economy standards are working, saving drivers money at the pump while reducing harmful greenhouse… https://t.co/6cMvyniGOE	|	$#%
114	|	Fri May 04 15:33:33 +0000 2018	|	Senator John Thune	|	296361085	|	992427014635302912	|	null	|	The unemployment rate is at its lowest level in nearly two decades, and hundreds of thousands of jobs have been cre… https://t.co/eVMXEQROA4	|	$#%
115	|	Fri May 04 15:35:22 +0000 2018	|	Doug Jones	|	239548513	|	992427474310107137	|	null	|	Fifty-five years later, their actions and legacy are as important as ever. Their struggle serves as a reminder that… https://t.co/7k46b5qDxn	|	$#%
116	|	Fri May 04 15:36:09 +0000 2018	|	Senator Bob Menendez	|	18695134	|	992427667747155968	|	null	|	Liu Xia, the widow of Chinese Nobel Laureate Liu Xiaobo, must be freed and allowed to leave China if she wants. It’… https://t.co/zoKlH1leU3	|	$#%
