Row	|	created_at	|	username	|	userid	|	tweet_id_str	|	in_reply_to_user_id	|	text	|	EndColumn
22	|	Mon May 22 15:03:01 +0000 2017	|	Martin Heinrich	|	1099199839	|	866670740216700928	|	null	|	Yesterday marked the 3rd anniversary of the designation of #OMDP4NM National Monument! https://t.co/2m1AlgnJ7d	|	$#%
23	|	Mon May 22 15:03:21 +0000 2017	|	Martin Heinrich	|	1099199839	|	866670827252711424	|	1099199839	|	#OMDP4NM is one of the most diverse national monuments, with something to offer everyone.	|	$#%
24	|	Mon May 22 15:04:11 +0000 2017	|	Martin Heinrich	|	1099199839	|	866671035315355648	|	1099199839	|	I will continue to stand with you in defense of the important legacy you are building day by day. #OMDP4NM… https://t.co/lz89WRPnDz	|	$#%
25	|	Mon May 22 15:04:43 +0000 2017	|	Chris Van Hollen	|	18137749	|	866671169927348224	|	null	|	There is no question that secret outside spending is having a dramatic—and detrimental—impact on our nation’s democracy.	|	$#%
26	|	Mon May 22 15:05:09 +0000 2017	|	Chris Van Hollen	|	18137749	|	866671280552112130	|	18137749	|	We need to update our ethics rules so we can prevent conflicts of interest by those who serve at the highest levels of government.	|	$#%
27	|	Mon May 22 15:05:51 +0000 2017	|	Ben Sasse	|	1480852568	|	866671453416038401	|	null	|	please read it. It isn't https://t.co/LgawlZUJR1	|	$#%
28	|	Mon May 22 15:07:28 +0000 2017	|	Chris Van Hollen	|	18137749	|	866671862247546881	|	18137749	|	Proud to introduce legislation with @SenWhitehouse that will limit the influence of dark money in our politics and… https://t.co/03hJMemNTx	|	$#%
29	|	Mon May 22 15:08:15 +0000 2017	|	Ben Sasse	|	1480852568	|	866672057144164352	|	null	|	weak metric? https://t.co/7Vyuvtn7u1	|	$#%
30	|	Mon May 22 15:08:39 +0000 2017	|	David Perdue	|	2863210809	|	866672159212666881	|	null	|	Happy Birthday, @GwinnettChamber! https://t.co/OhsuLUxArU	|	$#%
31	|	Mon May 22 15:10:28 +0000 2017	|	Michael F. Bennet	|	224285242	|	866672617650040833	|	null	|	Backstage with @ElephantRevival &amp; @ConservationCO last night at #RedRocksCO celebrating our iconic public lands. https://t.co/Pm8dnl4ZRa	|	$#%
32	|	Mon May 22 15:12:08 +0000 2017	|	Sheldon Whitehouse	|	242555999	|	866673038200381441	|	null	|	Agreed. We should all be alarmed. @POTUS must reveal who's been allowed to side-step his admin’s ethics pledge &amp; wh… https://t.co/2TciqWASR7	|	$#%
33	|	Mon May 22 15:19:21 +0000 2017	|	Senator Bob Menendez	|	18695134	|	866674854145261568	|	null	|	We need more partnerships between businesses &amp; colleges like @UCCweb to train students in skills employers actually… https://t.co/SOxt4CrjcC	|	$#%
34	|	Mon May 22 15:23:15 +0000 2017	|	Senator Roger Wicker	|	264219447	|	866675835176194050	|	null	|	#WickerReport: Reaffirming the importance of U.S. mariners; new bill would strengthen @USCG mission: https://t.co/OhwtMFAFGg #MaritimeDay	|	$#%
35	|	Mon May 22 15:27:32 +0000 2017	|	Chuck Schumer	|	17494010	|	866676913070383104	|	null	|	644,400 seniors in New York rely on Medicaid. #Trumpcare would cap their care.	|	$#%
36	|	Mon May 22 15:31:34 +0000 2017	|	Tom Cotton	|	968650362	|	866677925856391168	|	null	|	Thanks to all who came out for the opening of the Washington County Veterans Services office last week in Fayettevi… https://t.co/7dApuTKSBa	|	$#%
37	|	Mon May 22 15:33:35 +0000 2017	|	Leader McConnell	|	1249982359	|	866678435787272193	|	null	|	#Democrats are slow walking non-controversial nominees https://t.co/zrIwhB5FSe	|	$#%
38	|	Mon May 22 15:36:13 +0000 2017	|	Senator Bob Menendez	|	18695134	|	866679095316369408	|	null	|	My BEST for America's Workforce Act encourages colleges &amp; employers to partner on skills just like @UCCweb &amp; Precis… https://t.co/imZfBcTV94	|	$#%
39	|	Mon May 22 15:40:37 +0000 2017	|	Senator Ron Johnson	|	233737858	|	866680204378464256	|	null	|	Thanks for the lively discussion in Franklin yesterday.  Appreciate those taking time out to share their concerns. https://t.co/ObKnYZ8Zum	|	$#%
40	|	Mon May 22 15:45:01 +0000 2017	|	Senator Jeff Merkley	|	29201047	|	866681311313965056	|	null	|	It’s Int’l Day for Biodiversity—a reminder to protect some of America’s most biodiverse public land:… https://t.co/8oIx8qXfAy	|	$#%
41	|	Mon May 22 15:47:33 +0000 2017	|	Senator Deb Fischer	|	1071402577	|	866681947363450886	|	null	|	.@dcexaminer on how the #WaterInfrastructureFlexibilityAct would help keep families healthy &amp; safe: https://t.co/Hoz5z97vu8	|	$#%
42	|	Mon May 22 15:48:01 +0000 2017	|	Kamala Harris	|	30354991	|	866682064699088896	|	null	|	We must recognize the richest legacy we will ever leave our children is clean water to drink &amp; clean air to breathe.
https://t.co/Bz51vDVu6u	|	$#%
43	|	Mon May 22 15:48:57 +0000 2017	|	Sen. Lisa Murkowski	|	18061669	|	866682299731062784	|	null	|	Fabulous bday weekend! Spent Sat. w/ Matt at Anchorage farmers market. Then a dream picnic on Ruth Glacier on Denal… https://t.co/yeGUPzpPJG	|	$#%
44	|	Mon May 22 15:53:23 +0000 2017	|	JohnCornyn	|	13218102	|	866683415378235392	|	null	|	Retired veteran, 71, graduates with Ph.D. from Texas Tech https://t.co/CG6BVmzQnh via @KXAN_News	|	$#%
45	|	Mon May 22 15:54:29 +0000 2017	|	Senator Bob Casey	|	171598736	|	866683696027402240	|	null	|	At last count 82K PA vets get their healthcare through Medicaid. @realDonaldTrump’s budget will decimate their care. https://t.co/0pgWxUwPXP	|	$#%
46	|	Mon May 22 15:58:16 +0000 2017	|	Senator Bob Casey	|	171598736	|	866684647954157569	|	171598736	|	82,000 PA vets, all of whom risked their lives and many of whom came home with disabilities. The AHCA will leave them behind.	|	$#%
47	|	Mon May 22 16:02:16 +0000 2017	|	Michael F. Bennet	|	224285242	|	866685654608093185	|	null	|	Had a fun time last night with my family at #RedRocksCO. No better place to celebrate our state's public lands &amp; na… https://t.co/i8wC0JqHFD	|	$#%
48	|	Mon May 22 16:15:13 +0000 2017	|	Tammy Duckworth	|	1058520120	|	866688909924868101	|	null	|	Last week, I called for President Trump to end the gimmicks and make a serious investment in our nation’s infrastru… https://t.co/TVW4s7pEAC	|	$#%
49	|	Mon May 22 16:17:16 +0000 2017	|	Senator Thom Tillis	|	2964174789	|	866689426264653824	|	null	|	Participating in an #Immigration Roundtable @raleighchamber. #ncpol https://t.co/4NuFUxTS5o	|	$#%
50	|	Mon May 22 16:20:07 +0000 2017	|	Tom Cotton	|	968650362	|	866690145952690176	|	null	|	My statement on President Trump’s arms deal with Saudi Arabia: https://t.co/tdEO6FTXW4	|	$#%
51	|	Mon May 22 16:23:13 +0000 2017	|	Senator Bob Menendez	|	18695134	|	866690925145227266	|	null	|	Technology is transforming our economy &amp; changing the world of work. Next stop on #JerseyJobsTour: new co-working space @KearnyPoint	|	$#%
52	|	Mon May 22 16:27:26 +0000 2017	|	Bernie Sanders	|	29442313	|	866691985331159041	|	null	|	What I really like about Mr. Trump is how true to his word he always is. https://t.co/5OsgGtBXDR	|	$#%
53	|	Mon May 22 16:30:18 +0000 2017	|	Martin Heinrich	|	1099199839	|	866692708081041408	|	null	|	#Trumpcare would be especially disastrous for women: https://t.co/NX3Z6vVTFy	|	$#%
54	|	Mon May 22 16:32:17 +0000 2017	|	Brian Schatz	|	47747074	|	866693207400345601	|	null	|	Do you think Mulvaney/Trump know anyone who needs $ 4 nursing home care? Or help with opioid addiction? Or who depend on social security?	|	$#%
55	|	Mon May 22 16:37:13 +0000 2017	|	Mark Warner	|	7429102	|	866694449325330434	|	null	|	Another delay = more uncertainty for the insurance market. @POTUS is sowing chaos &amp; real people will get hurt. https://t.co/Q0KTi9Vmsc	|	$#%
56	|	Mon May 22 16:37:40 +0000 2017	|	Sen. Jeanne Shaheen	|	109287731	|	866694562349273090	|	null	|	Trump admin’s further delay is latest in sabotage of the insurance market &amp;will increase rates for Granite Staters
https://t.co/elVCFPjH1a	|	$#%
57	|	Mon May 22 16:44:09 +0000 2017	|	Brian Schatz	|	47747074	|	866696192155168769	|	null	|	Cutting Medicaid, opioid treatment, EPA, hungry kids meals. All to find "savings" they can send to Wall Street. This budget is radical.	|	$#%
58	|	Mon May 22 16:46:48 +0000 2017	|	Sen. Tammy Baldwin	|	1074518754	|	866696859414298624	|	1074518754	|	@POTUS The Trump Admin needs to end the chaos and uncertainty. @POTUS must make clear he supports CSR payments that lower health care costs.	|	$#%
59	|	Mon May 22 16:48:05 +0000 2017	|	Senator Roy Blunt	|	21269970	|	866697184355516418	|	null	|	I appreciate the work you &amp; @CCAInstitute are doing to help connect kids in need of homes with families that are ea… https://t.co/SbW2FwQcSD	|	$#%
60	|	Mon May 22 16:52:01 +0000 2017	|	Sen. Lamar Alexander	|	76649729	|	866698173284311045	|	null	|	Via @Medium | Q &amp; A with Senator Alexander on FDA User Fee Agreements https://t.co/IBBhEtaR1v	|	$#%
61	|	Mon May 22 16:52:28 +0000 2017	|	Sen. Lisa Murkowski	|	18061669	|	866698287356813316	|	null	|	Fabulous bday weekend! Spent Sat. w/ Matt at Anchorage farmers market. Then a dream picnic on Ruth Glacier on Denal… https://t.co/W1BDTwlPjy	|	$#%
62	|	Mon May 22 16:58:38 +0000 2017	|	Sen. James Lankford	|	225921757	|	866699836061560832	|	null	|	It is Mike Flynn's right to plead the 5th. We will get to the truth one way or another. We need facts, not speculation &amp; anonymous sources.	|	$#%
63	|	Mon May 22 16:59:15 +0000 2017	|	Senator Bob Casey	|	171598736	|	866699993817731073	|	null	|	I’m encouraged that the Supreme Court has rejected the NC legislature’s efforts to undercut the voting power of min… https://t.co/mnp512dC6l	|	$#%
64	|	Mon May 22 16:59:26 +0000 2017	|	Senator Bob Casey	|	171598736	|	866700040286474240	|	171598736	|	Racial gerrymandering threatens the integrity of our democratic process.	|	$#%
65	|	Mon May 22 17:00:04 +0000 2017	|	Senator Patty Murray	|	293131808	|	866700197031813123	|	null	|	While Trump looks to review, &amp; maybe undo, up to 22 national monuments, people in WA are making their voices heard → https://t.co/EUFPJQRVmb	|	$#%
66	|	Mon May 22 17:00:02 +0000 2017	|	Senator Jeff Merkley	|	29201047	|	866700189532168193	|	null	|	Solar roof could generate $76.7k of electricity over 30 yrs. Cost-effective way to #ActOnClimate! #TodaysClimateFact https://t.co/MwtXzS3xYx	|	$#%
67	|	Mon May 22 17:08:01 +0000 2017	|	Richard Shelby	|	21111098	|	866702200411750404	|	null	|	Great news for South Alabama! @MobileRegional has been awarded $2.2M in DOT funding for airport improvements: https://t.co/wEPPdVmeEt	|	$#%
68	|	Mon May 22 17:08:01 +0000 2017	|	Richard Shelby	|	21111098	|	866702200411750404	|	null	|	Great news for South Alabama! @MobileRegional has been awarded $2.2M in DOT funding for airport improvements: https://t.co/wEPPdVmeEt	|	$#%
69	|	Mon May 22 17:08:46 +0000 2017	|	Senator Ron Johnson	|	233737858	|	866702387276386305	|	null	|	Raising awareness of the #heroin epidemic with Badura family who lost 19-year-old Archie 3 years ago. #jumpforlife https://t.co/sUX2hw5Mr0	|	$#%
70	|	Mon May 22 17:08:48 +0000 2017	|	Senator Joe Donnelly	|	216503958	|	866702397246189568	|	null	|	Joe spoke at the @INGuardsman Enlistment Ceremony this weekend to congratulate the enlistees &amp; their families. https://t.co/YGx0baoWf5	|	$#%
71	|	Mon May 22 17:11:34 +0000 2017	|	Bill Cassidy	|	55677432	|	866703090770223104	|	null	|	Republicans and Democrats supporting automatic enrollment w/opt out-proposed in my Cassidy-Collins plan. @sarahkliff https://t.co/a6yQv5FNPJ	|	$#%
72	|	Mon May 22 17:25:17 +0000 2017	|	Michael F. Bennet	|	224285242	|	866706546176217088	|	null	|	Met with Arturo Hernandez &amp; family in Fort Collins after he received stay of deportation &amp; was able to attend his d… https://t.co/SfQAcZx5aW	|	$#%
73	|	Mon May 22 17:26:28 +0000 2017	|	Michael F. Bennet	|	224285242	|	866706843120406528	|	224285242	|	Arturo has worked in CO for years &amp; should not have been a priority target for deportation. We must fix our broken immigration system.	|	$#%
74	|	Mon May 22 17:31:12 +0000 2017	|	Tammy Duckworth	|	1058520120	|	866708032100630528	|	null	|	Thank you, @resolveorg members—incl Kiersten, who biked frm Chicago to DC—for raising awareness for IVF for Veteran… https://t.co/dq19U0XQ3G	|	$#%
75	|	Mon May 22 17:40:07 +0000 2017	|	Tom Cotton	|	968650362	|	866710275453530112	|	null	|	I recently introduced a resolution to annually designate October 28th as Honoring the Nation’s First Responders Day https://t.co/XbNPTwSZb8	|	$#%
76	|	Mon May 22 17:50:52 +0000 2017	|	Sheldon Whitehouse	|	242555999	|	866712981480067075	|	null	|	A beautiful tribute to those who were lost in the Station nightclub fire. Thank you to everyone who worked so hard… https://t.co/4XnQjjcDKZ	|	$#%
77	|	Mon May 22 17:52:11 +0000 2017	|	Johnny Isakson	|	78403308	|	866713312368754690	|	null	|	Proud to participate today in 1st @TransactAlley Cyber-FORUM for government, private sectors to address electronic payment security issues.	|	$#%
78	|	Mon May 22 17:59:44 +0000 2017	|	Kirsten Gillibrand	|	72198806	|	866715212120043522	|	null	|	Any budget cut that cheats our most vulnerable communities must be fought back against. https://t.co/JYxFytZJSF	|	$#%
79	|	Mon May 22 18:03:11 +0000 2017	|	Senator Deb Fischer	|	1071402577	|	866716082131873792	|	null	|	Tomorrow my staff will host local office hours in Chase and Red Willow counties to answer your casework Qs. Time an… https://t.co/k9kNro6q1L	|	$#%
80	|	Mon May 22 18:03:32 +0000 2017	|	Tom Udall	|	60828944	|	866716171961237504	|	null	|	How many ex-lobbyists are working as gov't officials violating rules or with secret waivers? @POTUS refuses to say https://t.co/IgMirXYFlH	|	$#%
81	|	Mon May 22 18:04:34 +0000 2017	|	Brian Schatz	|	47747074	|	866716429940404224	|	null	|	Seriously: Why cut school lunch? We are the richest country in the history of the world, and we should feed our own kids.	|	$#%
82	|	Mon May 22 18:05:28 +0000 2017	|	Tom Udall	|	60828944	|	866716658915782657	|	60828944	|	@POTUS We asked WH to disclose these waivers in April—if they won’t meet transparency/ethics standards, Congress sh… https://t.co/ua03AERd0q	|	$#%
83	|	Mon May 22 18:05:49 +0000 2017	|	Senator Bob Menendez	|	18695134	|	866716744026599424	|	null	|	Adrienn told me about making dresses in @KearnyPoint's shared co-working space &amp; how other tenants partner with her… https://t.co/IBvl4KefQS	|	$#%
84	|	Mon May 22 18:05:47 +0000 2017	|	Senator Jon Tester	|	515822213	|	866716738213343235	|	null	|	Montanans have been clear: we do not want a sales tax in MT &amp; I'm making sure the @WhiteHouse is on the same page.… https://t.co/Yu8Ehll6kc	|	$#%
85	|	Mon May 22 18:07:07 +0000 2017	|	Tom Udall	|	60828944	|	866717073749270528	|	60828944	|	@POTUS We asked WH to disclose these waivers in April—if they won’t meet transparency/ethics standards, Congress sh… https://t.co/iWm6aMnIvQ	|	$#%
86	|	Mon May 22 18:09:05 +0000 2017	|	Tom Udall	|	60828944	|	866717566441586688	|	60828944	|	@POTUS .@realDonaldTrump promised to stop the revolving door of lobbyists into government. Instead the revolving do… https://t.co/qK58Z0Z1os	|	$#%
87	|	Mon May 22 18:09:18 +0000 2017	|	Amy Klobuchar	|	33537967	|	866717620522889216	|	null	|	Our daughter Abigail graduated from college today. So proud of her! https://t.co/mbG170MaVy	|	$#%
88	|	Mon May 22 18:10:16 +0000 2017	|	Chris Murphy	|	150078976	|	866717865126371329	|	null	|	I want to throw up. @POTUS has granted legitimacy to a group that believes Sandy Hook was a hoax carried out by pai… https://t.co/Az0y58tGFd	|	$#%
89	|	Mon May 22 18:15:10 +0000 2017	|	Tom Cotton	|	968650362	|	866719099379994624	|	null	|	My statement on President Trump’s speech to the Arab Islamic American Summit: https://t.co/apDx9b3ch1	|	$#%
90	|	Mon May 22 18:19:06 +0000 2017	|	Sen. Jeanne Shaheen	|	109287731	|	866720086614212608	|	109287731	|	Trump admin won't commit to continuing cost-sharing reduction payments to insurance co's. Continues aggressive sabotage of insurance market	|	$#%
91	|	Mon May 22 18:19:34 +0000 2017	|	Sen Dianne Feinstein	|	476256944	|	866720204092518401	|	null	|	(1/3) Wanted to share some great news: I got a call from @SecElaineChao on Saturday. She said she’d sign the @Caltrain funding agreement!	|	$#%
92	|	Mon May 22 18:20:01 +0000 2017	|	Sen Dianne Feinstein	|	476256944	|	866720319368822785	|	476256944	|	@SecElaineChao @Caltrain (2/3) With the agreement in place, @Caltrain can move forward with electrification project… https://t.co/KEOQI5LV4P	|	$#%
93	|	Mon May 22 18:20:44 +0000 2017	|	Sen Dianne Feinstein	|	476256944	|	866720497395957761	|	476256944	|	@SecElaineChao @Caltrain (3/3) Modernizing @Caltrain has been a huge priority for the Bay Area &amp; I’m thrilled we go… https://t.co/z1QQxEcAra	|	$#%
94	|	Mon May 22 18:23:40 +0000 2017	|	Sherrod Brown	|	43910797	|	866721235467726848	|	null	|	“In Northeast Ohio, nothing is given. Everything is earned.” - @KingJames https://t.co/8OtSuSKGOk	|	$#%
95	|	Mon May 22 18:25:31 +0000 2017	|	Senator Dick Durbin	|	247334603	|	866721702436360192	|	null	|	Today I sent a letter asking for increased DOJ support for gun violence prevention initiatives in Chicago: https://t.co/e3HL5Hnbv6	|	$#%
96	|	Mon May 22 18:26:06 +0000 2017	|	Senator Dick Durbin	|	247334603	|	866721847827628033	|	247334603	|	Law enforcement should have access to data &amp; tools that can reduce gun violence, like @ChicagoCAPS07's Strategic Decision Support Center	|	$#%
97	|	Mon May 22 18:26:42 +0000 2017	|	Senator Dick Durbin	|	247334603	|	866722000521351169	|	247334603	|	Last week I joined @SenatorLeahy &amp; @SenatorCollins in introducing legislation to crack down on straw purchasing and gun trafficking	|	$#%
98	|	Mon May 22 18:27:30 +0000 2017	|	Senator Dick Durbin	|	247334603	|	866722201298325504	|	247334603	|	I hope Attorney General Sessions and DOJ will step up and be constructive partners in reducing gun violence	|	$#%
99	|	Mon May 22 18:33:21 +0000 2017	|	Ed Markey	|	21406834	|	866723674010918916	|	null	|	DHS decision to #saveTPS reflects compassion &amp; generosity of spirit that shld be hallmark of policy twd Haitians in US unable to return home	|	$#%
100	|	Mon May 22 18:34:22 +0000 2017	|	Senator Ben Cardin	|	109071031	|	866723929884434433	|	null	|	Such senseless, profound loss. My deepest condolences go out to the family &amp; friends of Richard Collins III, along… https://t.co/s4GAdIaoDV	|	$#%
101	|	Mon May 22 18:35:23 +0000 2017	|	Ed Markey	|	21406834	|	866724183685902336	|	21406834	|	6-mo ext. is a good step &amp; I urge Sec. Kelly to continue our commitment to #Haiti by extending these protections for full 18 mo’s #saveTPS	|	$#%
102	|	Mon May 22 18:36:09 +0000 2017	|	Chris Van Hollen	|	18137749	|	866724380608520193	|	null	|	This senseless loss shocks the conscience. As justice is sought for this heinous crime, I stand with @BowieState. https://t.co/zsrUM7Tdyd	|	$#%
103	|	Mon May 22 18:36:18 +0000 2017	|	Ed Markey	|	21406834	|	866724418093027332	|	21406834	|	As Haiti rebuilds, we must keep giving protections to those who have become active members of our community #saveTPS https://t.co/gmn8yNPAn0	|	$#%
104	|	Mon May 22 18:36:57 +0000 2017	|	Chris Van Hollen	|	18137749	|	866724580991414272	|	18137749	|	@BowieState My deepest condolences go out to Richard Collins III’s family, friends, and the entire @BowieState community.	|	$#%
105	|	Mon May 22 18:37:07 +0000 2017	|	Ed Markey	|	21406834	|	866724622275948544	|	21406834	|	We should protect families that have built a life in #MA &amp; who serve as lifelines lifelines for family &amp; loved ones in #Haiti. #saveTPS	|	$#%
106	|	Mon May 22 18:37:11 +0000 2017	|	Senator Ben Cardin	|	109071031	|	866724637966729216	|	null	|	Profoundly tragic. I welcome the federal role in this investigation and stand with @BowieState as justice is sought… https://t.co/Qchka4gXE0	|	$#%
107	|	Mon May 22 18:41:09 +0000 2017	|	Chuck Schumer	|	17494010	|	866725637133930496	|	null	|	Fighting alongside Bill Doyle was a privilege. From 9/11 to JASTA he fought so NYers got justice. He will be missed. https://t.co/tjv3L9fEpW	|	$#%
108	|	Mon May 22 18:42:16 +0000 2017	|	Senator Tim Kaine	|	172858784	|	866725919477465088	|	null	|	We’re talking about real people’s health. 90-day extension creates more chaos &amp; premium increases. @POTUS &amp; GOP are… https://t.co/7wnhekl6Wx	|	$#%
109	|	Mon May 22 18:42:33 +0000 2017	|	Ted Cruz	|	23022687	|	866725991116402689	|	null	|	Flying to DC, I had the incredible honor to share the flight w/ an American hero—Lt. Jim Downing, the oldest living… https://t.co/BZm3Ik4d6M	|	$#%
110	|	Mon May 22 18:43:04 +0000 2017	|	Ted Cruz	|	23022687	|	866726118409240578	|	null	|	Lt. Downing is 103 and we salute his courageous service to our nation in WWII! https://t.co/VlyzSlhiuM	|	$#%
111	|	Mon May 22 18:44:08 +0000 2017	|	Johnny Isakson	|	78403308	|	866726388153417728	|	null	|	Students: We're already planning our fall internships, and our application deadline is June 9. More info: https://t.co/LbHNlgGOTz	|	$#%
112	|	Mon May 22 18:57:05 +0000 2017	|	Mark Warner	|	7429102	|	866729645021986816	|	null	|	I'll tell you, these students from the @williamandmary Summer Institute sure picked an exciting time to come to DC… https://t.co/3EFfEFodo7	|	$#%
113	|	Mon May 22 19:13:33 +0000 2017	|	Sen Dianne Feinstein	|	476256944	|	866733791716544512	|	null	|	I was on @FaceTheNation yesterday to talk about the road ahead for a full and fair Russia investigation. https://t.co/qcbhEvtuEb	|	$#%
114	|	Mon May 22 19:13:41 +0000 2017	|	Senator Tim Kaine	|	172858784	|	866733822926360576	|	null	|	Displaced Haitians have faced incredible hardship since the 2010 earthquake. Glad DHS extended this program to help… https://t.co/YYkEK972Pt	|	$#%
115	|	Mon May 22 19:14:38 +0000 2017	|	Ed Markey	|	21406834	|	866734064400822272	|	null	|	Instead of fostering certainty in the health care insurance mktplace, Trump is kicking the can down the road, causing chaos &amp; instability.	|	$#%
116	|	Mon May 22 19:16:35 +0000 2017	|	Ed Markey	|	21406834	|	866734555159556096	|	21406834	|	President Trump is purposefully sabotaging health care for millions of Americans with this delay. https://t.co/12CKkDhmxt	|	$#%
117	|	Mon May 22 19:17:01 +0000 2017	|	Kamala Harris	|	30354991	|	866734661673914369	|	null	|	I’m cosponsoring the #CollegeforAll Act w/ @BernieSanders because it’s time to start investing in America by investing in education.	|	$#%
118	|	Mon May 22 19:18:17 +0000 2017	|	ChuckGrassley	|	10615232	|	866734982143901696	|	null	|	Wilson Crone is an intern in Sen. Scott's office. I enjoyed mtg him + hearing about his… https://t.co/Fw2fcYhEWf	|	$#%
119	|	Mon May 22 19:18:34 +0000 2017	|	Ed Markey	|	21406834	|	866735051337236488	|	21406834	|	As a self-proclaimed business leader, President Trump should know that uncertainty is bad for business and bad for consumers.	|	$#%
120	|	Mon May 22 19:20:17 +0000 2017	|	Ed Markey	|	21406834	|	866735483916824577	|	21406834	|	Refusing to commit to these payments will result in higher premiums and fewer health care options in the long-term for families in #MA &amp; US	|	$#%
121	|	Mon May 22 19:27:15 +0000 2017	|	Senator Jeff Merkley	|	29201047	|	866737236951408641	|	null	|	Lauren, a single mom and small biz owner from #PDX, is alive today because of the health care she received through… https://t.co/1GFvzE7d84	|	$#%
