Row	|	created_at	|	username	|	userid	|	tweet_id_str	|	in_reply_to_user_id	|	text	|	EndColumn
43	|	Tue Mar 13 22:07:30 +0000 2018	|	Tina Smith	|	941000686275387400	|	973681987843252226	|	null	|	Hey @KirkCousins8, if you and your family need tips on finding the best flights from Washington to Minnesota, just… https://t.co/s1NPF862vT	|	$#%
44	|	Tue Mar 13 22:08:11 +0000 2018	|	Sen. Maggie Hassan	|	946549322	|	973682157712478208	|	null	|	Congratulations @snhuprez on receiving the Hesburgh Award for Leadership Excellence in Higher Education, a well-des… https://t.co/4vgSYE8Mj7	|	$#%
45	|	Tue Mar 13 22:08:38 +0000 2018	|	ChuckGrassley	|	10615232	|	973682272909123595	|	null	|	Interviewed today by reporters from U of Iowa’s student newspaper The Daily Iowan https://t.co/oBdV3JYFIr	|	$#%
46	|	Tue Mar 13 22:10:00 +0000 2018	|	Senator Chris Coons	|	15324851	|	973682615403233280	|	null	|	I commend @SenWhitehouse on keeping the conversation of climate change going. He's delivered 200 "Time to Wake Up"… https://t.co/pl5p23m2a4	|	$#%
47	|	Tue Mar 13 22:09:59 +0000 2018	|	Senator Chris Coons	|	15324851	|	973682611028660226	|	null	|	Great to meet with @World_Wildlife CEO @Carter_Roberts to talk about conservation and ending wildlife poaching in S… https://t.co/Xw7smzu2de	|	$#%
48	|	Tue Mar 13 22:10:12 +0000 2018	|	Senator Joe Donnelly	|	216503958	|	973682664447381504	|	216503958	|	Read Joe's thoughts on why a strategy is especially important as the Administration prepares for talks with North K… https://t.co/KWiFFP4bLC	|	$#%
49	|	Tue Mar 13 22:10:11 +0000 2018	|	Senator Joe Donnelly	|	216503958	|	973682662027223040	|	null	|	Joe again highlighted the importance of a clear vision &amp; strategy for North Korea. Joe’s provision on a comprehensi… https://t.co/bGyhA04y8I	|	$#%
50	|	Tue Mar 13 22:11:03 +0000 2018	|	Senator Roy Blunt	|	21269970	|	973682879250272257	|	null	|	As chairman of the Labor/HHS subcommittee, I’ve been proud to lead efforts on Missouri priorities such as: securing… https://t.co/DykcmYpAcX	|	$#%
51	|	Tue Mar 13 22:11:21 +0000 2018	|	Sen. Jeanne Shaheen	|	109287731	|	973682955901194241	|	null	|	Thank you to all of our mail carriers, those working to clear the roads, and all who are working diligently through… https://t.co/Ob8PV8mdP4	|	$#%
52	|	Tue Mar 13 22:11:21 +0000 2018	|	Senator Gary Peters	|	236511574	|	973682955573964800	|	null	|	Thank you to Michigan members of @dstinc1913 for coming to Washington and advocating for local communities across o… https://t.co/4BWCjWLnbd	|	$#%
53	|	Tue Mar 13 22:19:58 +0000 2018	|	Dean Heller	|	266133081	|	973685125761437703	|	null	|	Big congrats to @NevadaWBB! Go, Wolf Pack! #mwbb @MW_WBB https://t.co/qP58aU9g6Y	|	$#%
54	|	Tue Mar 13 22:23:30 +0000 2018	|	Senator Bob Menendez	|	18695134	|	973686015176081410	|	null	|	We’re long past questioning climate change. Instead, we must confront the question: what in recent years has preven… https://t.co/AbfYVqOEzT	|	$#%
55	|	Tue Mar 13 22:26:51 +0000 2018	|	Senator Mike Rounds	|	2955485182	|	973686857073676288	|	null	|	The economic growth &amp; reg relief bill we are working on this week includes the Home Mortgage Disclosure Adjustment… https://t.co/im6R75eHq5	|	$#%
56	|	Tue Mar 13 22:30:01 +0000 2018	|	Sen. Heidi Heitkamp	|	1061029050	|	973687651898343424	|	null	|	Met w/ leaders from across ND representing @NDLeague. We discussed how improving infrastructure leads to efficient… https://t.co/eYDE16E3hP	|	$#%
57	|	Tue Mar 13 22:31:31 +0000 2018	|	Sen. Tammy Baldwin	|	1074518754	|	973688032267329537	|	null	|	It’s #TimetoWakeUp to the threats of global climate change. Tonight, I will join @SenWhitehouse and @SenateDems to… https://t.co/BTMAalZJZ6	|	$#%
58	|	Tue Mar 13 22:31:40 +0000 2018	|	Bill Nelson	|	20597460	|	973688069130989569	|	null	|	Just joined @SenWhitehouse and a group of my colleagues on the Senate floor to urge action to combat climate change… https://t.co/84qI91xJIn	|	$#%
59	|	Tue Mar 13 22:31:47 +0000 2018	|	Bill Nelson	|	20597460	|	973688098805682176	|	null	|	From the rising seas that flood our cities, to bleached coral and more frequent and ferocious hurricanes, we must t… https://t.co/L99Uf8jjG5	|	$#%
60	|	Tue Mar 13 22:32:03 +0000 2018	|	Cory Booker	|	15808765	|	973688163641241600	|	null	|	Proud of @GovMurphy for announcing important steps toward increasing transportation funding, improving affordabilit… https://t.co/rx5l0focjn	|	$#%
61	|	Tue Mar 13 22:32:47 +0000 2018	|	Bill Nelson	|	20597460	|	973688349465759745	|	20597460	|	Climate change is real, and we must take action to protect ourselves. Denial of this scientific reality is simply n… https://t.co/7H7MP40aHF	|	$#%
62	|	Tue Mar 13 22:33:27 +0000 2018	|	Tom Udall	|	60828944	|	973688518848413696	|	null	|	Climate change is the greatest threat we face. It's the moral test of our age, and we'll be judged by future genera… https://t.co/SJoq6Z93sS	|	$#%
63	|	Tue Mar 13 22:34:40 +0000 2018	|	Bill Nelson	|	20597460	|	973688824063815681	|	20597460	|	While some want to deny the reality of climate change, or that it is some far off problem for future generations to… https://t.co/KxBGTNSbdL	|	$#%
64	|	Tue Mar 13 22:35:16 +0000 2018	|	Bill Nelson	|	20597460	|	973688972743467010	|	20597460	|	A new report is also sounding the alarm that sea turtles are already feeling the effects of climate change. Almost… https://t.co/keOZmCmdh2	|	$#%
65	|	Tue Mar 13 22:36:05 +0000 2018	|	Bill Nelson	|	20597460	|	973689182022447106	|	20597460	|	Climate change also threatens our national security. The Dept. of National Intelligence's new Worldwide Threat Asse… https://t.co/FvflVTfp0d	|	$#%
66	|	Tue Mar 13 22:37:18 +0000 2018	|	Bill Nelson	|	20597460	|	973689487720099840	|	20597460	|	.@NASA recently released climate data showing that 2017 was the second-hottest year on record after 2016, and now 1… https://t.co/8HwxzNX4mX	|	$#%
67	|	Tue Mar 13 22:40:22 +0000 2018	|	Bill Nelson	|	20597460	|	973690259849523200	|	20597460	|	Facts are facts, and they’re not up for debate. Here are some climate facts that we just can’t ignore:	|	$#%
68	|	Tue Mar 13 22:41:08 +0000 2018	|	Bill Nelson	|	20597460	|	973690452988833793	|	20597460	|	Fact: Global surface temperatures are rising. https://t.co/7kZHVgNDBk	|	$#%
69	|	Tue Mar 13 22:42:35 +0000 2018	|	Bill Nelson	|	20597460	|	973690815049555968	|	20597460	|	Fact: Sea surface temperatures are rising. https://t.co/VlmRCRvZad	|	$#%
70	|	Tue Mar 13 22:43:54 +0000 2018	|	Bill Nelson	|	20597460	|	973691146873528321	|	20597460	|	Fact: Seas are rising. https://t.co/jHQfB2X2fn	|	$#%
71	|	Tue Mar 13 22:44:26 +0000 2018	|	Bill Nelson	|	20597460	|	973691283595292672	|	20597460	|	We must accept the reality that the climate is changing. Not only must we recognize this reality, we must take action. #TimeToWakeUp	|	$#%
72	|	Tue Mar 13 22:44:57 +0000 2018	|	Senator Roy Blunt	|	21269970	|	973691411139788800	|	null	|	As a former history teacher, I always enjoy talking with #Missouri students about the history of the @USCapitol. Th… https://t.co/1k3OecYMX7	|	$#%
73	|	Tue Mar 13 22:51:53 +0000 2018	|	Sen. Tammy Baldwin	|	1074518754	|	973693157899669506	|	1074518754	|	@SenWhitehouse @SenateDems I’d like to thank @SenWhitehouse for his ongoing commitment on this issue that is so cri… https://t.co/9mjr4ayhDi	|	$#%
74	|	Tue Mar 13 22:52:48 +0000 2018	|	Sen. Tammy Baldwin	|	1074518754	|	973693387386834945	|	1074518754	|	@SenWhitehouse @SenateDems Let there be no doubt, global climate change is real. The question is not whether it is… https://t.co/0GJRW1W830	|	$#%
75	|	Tue Mar 13 22:55:11 +0000 2018	|	Sen. Tammy Baldwin	|	1074518754	|	973693986618707968	|	1074518754	|	The threats to our environment and our economy will only become more drastic and more daunting. But we cannot allow… https://t.co/wOBo5cHT7g	|	$#%
76	|	Tue Mar 13 22:57:02 +0000 2018	|	Sen. Lisa Murkowski	|	18061669	|	973694452530319360	|	null	|	Congratulations to Andrew Kurka of Palmer, Alaska’s first athlete to ever medal at the Winter Paralympic Games. Kur… https://t.co/k5J29jKK31	|	$#%
77	|	Tue Mar 13 22:57:26 +0000 2018	|	Sen. Tammy Baldwin	|	1074518754	|	973694554393194497	|	1074518754	|	Wisconsin’s state motto is one word - “Forward.”  The people of Wisconsin have never been afraid of the challenges we face. #TimetoWakeUp	|	$#%
78	|	Tue Mar 13 22:59:10 +0000 2018	|	Sen. Tammy Baldwin	|	1074518754	|	973694991435489280	|	1074518754	|	Global climate change is a moral issue that demands action so we pass on a better world to the next generation. #TimetoWakeUp	|	$#%
79	|	Tue Mar 13 23:00:01 +0000 2018	|	Sen. Heidi Heitkamp	|	1061029050	|	973695202689986561	|	null	|	Great discussion w/ Michael from Washburn &amp; Chad from Casselton representing ND postal issues w/ @napshq about how… https://t.co/84qPdCefc8	|	$#%
80	|	Tue Mar 13 23:01:00 +0000 2018	|	Senator Jon Tester	|	515822213	|	973695450887917574	|	null	|	Today I took telecomms giants to task for refusing to provide rural areas with better internet &amp; wireless coverage.… https://t.co/vasb57CFAv	|	$#%
81	|	Tue Mar 13 23:01:13 +0000 2018	|	Marco Rubio	|	15745368	|	973695505967525896	|	null	|	Let's get it done! #StopSchoolViolenceAct 
https://t.co/HwrEZeTi0Y https://t.co/9x25WutxY9	|	$#%
82	|	Tue Mar 13 23:04:42 +0000 2018	|	Rob Portman	|	18915145	|	973696382606422017	|	null	|	I want to thank @IvankaTrump for convening the human trafficking meeting today and her leadership on this issue… https://t.co/piwGtudtWo	|	$#%
83	|	Tue Mar 13 23:08:41 +0000 2018	|	Senator Dick Durbin	|	247334603	|	973697383656841216	|	null	|	Glad to see DC join the communities that have embraced #FairElections. We need to establish small-donor public fina… https://t.co/rrTB9JITwF	|	$#%
84	|	Tue Mar 13 23:10:21 +0000 2018	|	Rob Portman	|	18915145	|	973697802931965952	|	null	|	For too long, victims of online sex trafficking have been denied the justice they deserve, and Congress has an oppo… https://t.co/SM4PqjyxQb	|	$#%
85	|	Tue Mar 13 23:15:00 +0000 2018	|	Sen. Heidi Heitkamp	|	1061029050	|	973698974463987713	|	null	|	.@BobcatCompany has created good-paying jobs for decades in ND—we met to discuss current trade and tariffs that wil… https://t.co/NPSwbaYfvu	|	$#%
86	|	Tue Mar 13 23:16:56 +0000 2018	|	Rob Portman	|	18915145	|	973699462433566720	|	null	|	This bipartisan effort will help stop online sex trafficking, ensure justice for trafficking survivors, and hold ac… https://t.co/prv2d4LnlE	|	$#%
87	|	Tue Mar 13 23:20:39 +0000 2018	|	Rob Portman	|	18915145	|	973700397234827264	|	null	|	The Senate should pass this bipartisan bill and send it to the president’s desk immediately https://t.co/AoTnmMgf4K #SESTA	|	$#%
88	|	Tue Mar 13 23:25:08 +0000 2018	|	Senator Mazie Hirono	|	92186819	|	973701524613419009	|	null	|	For the past six years, @SenWhitehouse has led the way in urging Congress to take action on climate change. Tonight… https://t.co/mkRR23JMKR	|	$#%
89	|	Tue Mar 13 23:30:00 +0000 2018	|	Sen. Heidi Heitkamp	|	1061029050	|	973702748473499648	|	null	|	Brekka &amp; Tara are in DC w/ @JDRF advocating for more research into Type 1 Diabetes so that one day their children w… https://t.co/YR4mEE3Hkh	|	$#%
90	|	Tue Mar 13 23:31:49 +0000 2018	|	Senator Todd Young	|	234128524	|	973703204352548869	|	null	|	Met with Hoosier members of @UNICEFUSA during their 2018 Advocacy Day and we discussed #WhyUNICEF is a critical par… https://t.co/yluVbr3WE8	|	$#%
91	|	Tue Mar 13 23:33:13 +0000 2018	|	Senator Mazie Hirono	|	92186819	|	973703559442255872	|	92186819	|	Hawaii was the first state in the country to enact legislation to implement the Paris Climate Agreement after Presi… https://t.co/f1dHGoCgCA	|	$#%
92	|	Tue Mar 13 23:33:12 +0000 2018	|	Senator Mazie Hirono	|	92186819	|	973703555587637249	|	92186819	|	As the most oil dependent state in the country, we’re making significant process in moving away from fossil fuels a… https://t.co/A3DIl6ZjvH	|	$#%
93	|	Tue Mar 13 23:33:11 +0000 2018	|	Senator Mazie Hirono	|	92186819	|	973703551804420097	|	92186819	|	Our beaches draw in millions of visitors from around the world every year. Waikiki Beach alone generates $2.2 billi… https://t.co/fx03H0bRuj	|	$#%
94	|	Tue Mar 13 23:33:11 +0000 2018	|	Senator Mazie Hirono	|	92186819	|	973703550332276741	|	92186819	|	We need our federal agencies to invest in research that better understands climate change’s long-term impact. But T… https://t.co/2pGd3dAJox	|	$#%
95	|	Tue Mar 13 23:33:10 +0000 2018	|	Senator Mazie Hirono	|	92186819	|	973703547228508161	|	null	|	Over 6,500 hotels, malls, small businesses, apartments, and homes would be compromised or destroyed, and 20,000 res… https://t.co/jIbnJLq0Dh	|	$#%
96	|	Tue Mar 13 23:33:57 +0000 2018	|	Senator Jim Risch	|	1096059529	|	973703743219879938	|	null	|	Thanks to @VP Mike Pence - he’s been a great leader on this issue. https://t.co/lF9x1yDjjw	|	$#%
97	|	Tue Mar 13 23:42:44 +0000 2018	|	Tom Udall	|	60828944	|	973705952129142785	|	null	|	.@POTUS should spend his time understanding border communities, not obsessing over walls. #NM border families suppo… https://t.co/Wyi8j1O9fj	|	$#%
98	|	Tue Mar 13 23:45:00 +0000 2018	|	Sen. Heidi Heitkamp	|	1061029050	|	973706523925823488	|	null	|	Met w/ Lewis &amp; Clark Development Council on improving affordable housing and finding ways to boost local economies… https://t.co/R5Vp3kA2CN	|	$#%
99	|	Tue Mar 13 23:56:28 +0000 2018	|	Mark Warner	|	7429102	|	973709409242230785	|	null	|	Always a pleasure meeting with my friends from @DSTinc1913. The Deltas talked with @TimKaine and me about voting ri… https://t.co/4xi3eJ49vw	|	$#%
100	|	Wed Mar 14 00:00:02 +0000 2018	|	Sen. Heidi Heitkamp	|	1061029050	|	973710308781973504	|	null	|	Great discussion w/ @GWPCorg about improving ways we regulate oil &amp; gas development that promotes economic developm… https://t.co/PSiitu3krN	|	$#%
101	|	Wed Mar 14 00:00:00 +0000 2018	|	Senator Joe Donnelly	|	216503958	|	973710298765967360	|	null	|	WATCH: Former Secretary of Defense Chuck Hagel joined Joe to invite Hoosiers to attend Joe's 'Welcome Home' event h… https://t.co/xWrLIhsZ7t	|	$#%
102	|	Wed Mar 14 00:06:00 +0000 2018	|	Senator John Hoeven	|	382791093	|	973711808367230977	|	null	|	#GrandForks native &amp; grad student at @MIT Vahid Fazel-Rezai stopped by today to brief me on his work &amp; importance o… https://t.co/PJ3W0GHxPh	|	$#%
103	|	Wed Mar 14 00:08:21 +0000 2018	|	Sen Dianne Feinstein	|	476256944	|	973712399713914880	|	null	|	I remember hearing from top financial officials 10 years ago about the potential for a total collapse of our econom… https://t.co/ACZX46pQZk	|	$#%
104	|	Wed Mar 14 00:08:35 +0000 2018	|	Senator Patty Murray	|	293131808	|	973712458035744768	|	null	|	This afternoon, I met with @BetsyDeVosED to talk about her role as head of President Trump’s new commission on scho… https://t.co/bZUyAEbWlu	|	$#%
105	|	Wed Mar 14 00:09:48 +0000 2018	|	Senator Patty Murray	|	293131808	|	973712765671141376	|	293131808	|	@BetsyDeVosED I was hoping Sec. DeVos would to talk to me about real, meaningful steps she could move quickly on, b… https://t.co/I4K64q8nhq	|	$#%
106	|	Wed Mar 14 00:10:02 +0000 2018	|	Kamala Harris	|	30354991	|	973712822008995841	|	null	|	Breaking up immigrant families and separating children from their parents is wrong. We can keep America safe withou… https://t.co/ZK5LWly7DC	|	$#%
107	|	Wed Mar 14 00:10:38 +0000 2018	|	Senator Patty Murray	|	293131808	|	973712972978839553	|	293131808	|	@BetsyDeVosED While Secretary DeVos said she had no interest in meeting with the NRA as a part of this process, she… https://t.co/A425JCaxiL	|	$#%
108	|	Wed Mar 14 00:11:24 +0000 2018	|	Senator Patty Murray	|	293131808	|	973713167925817349	|	293131808	|	@BetsyDeVosED .@BetsyDeVosED couldn’t tell me how quickly the commission would move, or give me any kind of clear t… https://t.co/QleHM4AmVx	|	$#%
109	|	Wed Mar 14 00:11:41 +0000 2018	|	Senator Patty Murray	|	293131808	|	973713240600580096	|	293131808	|	@BetsyDeVosED In fact, Sec. DeVos told me that the only people on President Trump’s commission on gun safety would be federal officials.	|	$#%
110	|	Wed Mar 14 00:12:30 +0000 2018	|	Senator Patty Murray	|	293131808	|	973713443294412800	|	293131808	|	@BetsyDeVosED Sec. DeVos pushed back and asked for continued delay when I suggested that we start by quickly addres… https://t.co/qIgxHSC0D7	|	$#%
111	|	Wed Mar 14 00:12:26 +0000 2018	|	SenDanSullivan	|	2891210047	|	973713427943354369	|	null	|	Today, along w/ a bipartisan group of my colleagues &amp; Parkland, FL families, I shared my support for the STOP Schoo… https://t.co/Fx88fIw1qs	|	$#%
112	|	Wed Mar 14 00:13:00 +0000 2018	|	Senator Patty Murray	|	293131808	|	973713568112799744	|	293131808	|	@BetsyDeVosED I am hoping that Secretary DeVos gets a handle on this issue and changes her tune, but based on this… https://t.co/FbST8LSZgz	|	$#%
113	|	Wed Mar 14 00:14:51 +0000 2018	|	Senator Pat Toomey	|	221162525	|	973714035047915520	|	221162525	|	This common-sense legislation provides state law enforcement with critical information they can use to decide wheth… https://t.co/GmuHMuHsz8	|	$#%
114	|	Wed Mar 14 00:14:50 +0000 2018	|	Senator Pat Toomey	|	221162525	|	973714033521188865	|	221162525	|	AG Sessions’ decision is a welcome 1st step, but Congress should take the next step by enacting the Toomey-Coons NI… https://t.co/cQN9ikNyH7	|	$#%
