Row	|	created_at	|	username	|	userid	|	tweet_id_str	|	in_reply_to_user_id	|	text	|	EndColumn
1	|	Tue Oct 31 20:52:30 +0000 2017	|	Amy Klobuchar	|	33537967	|	925465526427619329	|	null	|	Great point @pgogoi. And I assume google twitter &amp; FB have just a few more resources than your station &amp; all MN rad… https://t.co/y9NJIleGdY	|	$#%
2	|	Tue Oct 31 20:53:01 +0000 2017	|	Sen. Maria Cantwell	|	117501995	|	925465655247343617	|	null	|	We owe it to Americans to ensure they can invest &amp; they can save in their future. The Republican plan to tax 401k plan only make it harder	|	$#%
3	|	Tue Oct 31 20:52:57 +0000 2017	|	Sheldon Whitehouse	|	242555999	|	925465641662009346	|	242555999	|	.@POTUS dismissed the charges brought against his former campaign chair &amp; instead tried to throw suspicion on former President Barack Obama.	|	$#%
4	|	Tue Oct 31 20:57:17 +0000 2017	|	Senator Gary Peters	|	236511574	|	925466730062860289	|	null	|	Still awaiting more details about what happened in NYC, but my heart goes out to the victims and their loved ones.… https://t.co/t10gWZo0uG	|	$#%
5	|	Tue Oct 31 21:00:17 +0000 2017	|	Sheldon Whitehouse	|	242555999	|	925467487348690944	|	null	|	.@WSJ /Trump smoke machine: Mueller is a Russia "sideshow"; REAL investigation is House Republicans looking at....H… https://t.co/fFdnkbMYee	|	$#%
6	|	Tue Oct 31 21:00:58 +0000 2017	|	Chris Murphy	|	150078976	|	925467655343132672	|	null	|	So awful. Our hearts go out to the victims and all those affected. https://t.co/8Lmmp9K9Qm	|	$#%
7	|	Tue Oct 31 21:03:36 +0000 2017	|	Senator Mike Rounds	|	2955485182	|	925468320412983296	|	null	|	Pleased to join @EPAScottPruitt today to announce steps @EPA is taking to improve independence, transparency on EPA… https://t.co/sNB6XUYv76	|	$#%
8	|	Tue Oct 31 21:06:25 +0000 2017	|	Senator Thom Tillis	|	2964174789	|	925469029401276416	|	null	|	Praying for #NYC. A terrible, senseless act that appears to be terrorism. Thank you to NYC first responders.… https://t.co/JMBz48W0mA	|	$#%
9	|	Tue Oct 31 21:06:33 +0000 2017	|	Sheldon Whitehouse	|	242555999	|	925469064289509376	|	null	|	Did Papadopoulos make recorded calls? Wear a wire? What was his "proactive" cooperation--since July? https://t.co/YoVKhXaDDl	|	$#%
10	|	Tue Oct 31 21:06:50 +0000 2017	|	Senator Mike Rounds	|	2955485182	|	925469134837739522	|	null	|	Sound, reliable science is vital for EPA to make the best decisions possible. My full stmt on EPA's new directive: https://t.co/DRuQAvcLpV	|	$#%
11	|	Tue Oct 31 21:08:09 +0000 2017	|	John McCain	|	19394188	|	925469463780184065	|	null	|	.@rollcall: "Photos: 50 Years After Plane Shot Down, McCain Addresses Naval Academy" https://t.co/SFrhjxOxOx	|	$#%
12	|	Tue Oct 31 21:09:34 +0000 2017	|	John McCain	|	19394188	|	925469821617299456	|	null	|	.@wbaltv11: "Sen. McCain returns to U.S. Naval Academy to speak with midshipmen" https://t.co/JSSQIm4tjN	|	$#%
13	|	Tue Oct 31 21:09:31 +0000 2017	|	Sheldon Whitehouse	|	242555999	|	925469810871472128	|	null	|	Somebody else is going with "Time to Wake Up"! John, you're always welcome aboard. https://t.co/vuzSja1K2M	|	$#%
14	|	Tue Oct 31 21:10:19 +0000 2017	|	Senator Mazie Hirono	|	92186819	|	925470011732516864	|	null	|	The majority of Americans don't support the GOP tax plan because they know it's a giveaway to corporations &amp; the 1% https://t.co/rA1E2mlGvX	|	$#%
15	|	Tue Oct 31 21:12:44 +0000 2017	|	Steve Daines	|	11651202	|	925470617759047680	|	null	|	Cindy and I are praying for those injured and their families — we are grateful for the bravery of NYC first responders.	|	$#%
16	|	Tue Oct 31 21:12:37 +0000 2017	|	Senator Chris Coons	|	15324851	|	925470591058087936	|	null	|	Russian actors paid for &amp; placed these ads on @facebook - millions of Americans saw *fake* Russian-sponsored conten… https://t.co/AR2YcpG8Ze	|	$#%
17	|	Tue Oct 31 21:13:18 +0000 2017	|	John McCain	|	19394188	|	925470760726093825	|	null	|	.@capgaznews: "John McCain at Naval Academy: 'It's time to wake up'" https://t.co/ivQVkGI7hd	|	$#%
18	|	Tue Oct 31 21:13:18 +0000 2017	|	John McCain	|	19394188	|	925470760726093825	|	null	|	.@capgaznews: "John McCain at Naval Academy: 'It's time to wake up'" https://t.co/ivQVkGI7hd	|	$#%
19	|	Tue Oct 31 21:15:20 +0000 2017	|	John McCain	|	19394188	|	925471272171180034	|	null	|	Praying for all those impacted by the tragedy in #NewYorkCity. Thanks to first responders &amp; law enforcement for their quick action.	|	$#%
20	|	Tue Oct 31 21:17:48 +0000 2017	|	ChuckGrassley	|	10615232	|	925471892831645696	|	null	|	President Martin updated me on what's new at Drake University https://t.co/8mqGbIFPVw	|	$#%
21	|	Tue Oct 31 21:18:05 +0000 2017	|	Senator Dick Durbin	|	247334603	|	925471964197785602	|	null	|	I questioned Facebook, Twitter, and Google about extremist content and Russian disinformation on their platforms. https://t.co/T7VR1P2Hbt	|	$#%
22	|	Tue Oct 31 21:20:17 +0000 2017	|	Sen. Patrick Leahy	|	242836537	|	925472518332387328	|	null	|	America’s great tech firms were weaponized by the Kremlin to divide us and polarize our democracy. We should all agree: NEVER AGAIN.	|	$#%
23	|	Tue Oct 31 21:21:25 +0000 2017	|	Senator Tom Carper	|	249787913	|	925472803276705794	|	null	|	This is awful news. Praying for the victims of this attack and their loved ones. https://t.co/FdTx4Flz7g	|	$#%
24	|	Tue Oct 31 21:21:58 +0000 2017	|	ChuckGrassley	|	10615232	|	925472943991173120	|	null	|	Good to see the Maehl, Backous + Carrothers families from Cedar Rapids, Colo + Manchester https://t.co/zVaoYRvTf7	|	$#%
25	|	Tue Oct 31 21:28:38 +0000 2017	|	Richard Burr	|	21157904	|	925474618445582336	|	null	|	I’m praying for the victims in today’s tragic event in Manhattan.	|	$#%
26	|	Tue Oct 31 21:32:00 +0000 2017	|	Senator Roy Blunt	|	21269970	|	925475468148535296	|	null	|	Tune in as I join Jack Jackson on @insideSTL this evening at 6:10 pm CT. Listen here: https://t.co/eKPW7bVP8j	|	$#%
27	|	Tue Oct 31 21:34:21 +0000 2017	|	Ed Markey	|	21406834	|	925476058136285185	|	null	|	All of us in Massachusetts stand with the people of New York City after this heinous act of terror. Our prayers and strength are with you.	|	$#%
28	|	Tue Oct 31 21:39:05 +0000 2017	|	Cory Gardner	|	235217558	|	925477251570962432	|	null	|	As we wait to learn more, I'm praying for the victims &amp; their families of this attack in #NYC. Thankful for first responders' quick action.	|	$#%
29	|	Tue Oct 31 21:42:21 +0000 2017	|	Senator Bob Corker	|	73303753	|	925478071976722433	|	null	|	We are praying for the victims of the tragic terror attack in New York City and thank law enforcement officials for their swift response.	|	$#%
30	|	Tue Oct 31 21:43:30 +0000 2017	|	Sen. Heidi Heitkamp	|	1061029050	|	925478361333424128	|	null	|	Had the cutest little lamb stop by to trick or treat in my office today. Hope everyone has a Happy Halloween! https://t.co/K95OKEAz4O	|	$#%
31	|	Tue Oct 31 21:44:02 +0000 2017	|	Sen Dianne Feinstein	|	476256944	|	925478497027592192	|	null	|	I’m following the attack in New York closely. My thanks to the brave first responders on the scene. Heartbreaking.	|	$#%
32	|	Tue Oct 31 21:46:22 +0000 2017	|	Senator John Boozman	|	5558312	|	925479081478643712	|	null	|	Praying for victims of NYC attack. Grateful for first responders &amp; law enforcement. We must remain vigilant &amp; resolved to defeat terrorism.	|	$#%
33	|	Tue Oct 31 21:48:46 +0000 2017	|	Jim Inhofe	|	7270292	|	925479685470998529	|	null	|	Today's reforms to the @EPA science advisory panels will restore integrity and transparency. Glad to work w/… https://t.co/xCV4VAxs08	|	$#%
34	|	Tue Oct 31 21:48:51 +0000 2017	|	Tim Kaine	|	172858784	|	925479708577488896	|	null	|	The act of terror in NY is a tragedy. Mourning for the lost. Praying for their families &amp; those hurt. These acts of hate have no place here.	|	$#%
35	|	Tue Oct 31 21:49:16 +0000 2017	|	Kirsten Gillibrand	|	72198806	|	925479814294921216	|	null	|	A horrific act of terror in NYC today. My heart is with the victims and families—I am grateful to the NYPD, FDNY, EMS, NYS police and FBI.	|	$#%
36	|	Tue Oct 31 21:53:52 +0000 2017	|	Johnny Isakson	|	78403308	|	925480968101691393	|	null	|	Our prayers are with the victims, families, first responders and all those affected by the horrific attack in New York.	|	$#%
37	|	Tue Oct 31 21:56:18 +0000 2017	|	Johnny Isakson	|	78403308	|	925481583527841792	|	78403308	|	As we continue to learn more, we must remain vigilant and stand against terror.	|	$#%
38	|	Tue Oct 31 21:57:05 +0000 2017	|	Mark Warner	|	7429102	|	925481779875799040	|	null	|	Monitoring this situation closely. Please keep the victims, their families, and NYC first-responders in your though… https://t.co/fHkPKf9cVS	|	$#%
39	|	Tue Oct 31 21:57:27 +0000 2017	|	Senator Bob Casey	|	171598736	|	925481872020434944	|	null	|	Saddened by the news out of New York. Praying for the victims and their families.	|	$#%
40	|	Tue Oct 31 21:57:33 +0000 2017	|	Senator Dick Durbin	|	247334603	|	925481895479119874	|	null	|	I’m thinking about the victims and loved ones of this cowardly attack. To the brave first responders and police: th… https://t.co/0hVm4QOugf	|	$#%
41	|	Tue Oct 31 22:00:00 +0000 2017	|	Senator Mazie Hirono	|	92186819	|	925482512608059397	|	null	|	Wanted to share a quick update on my health. Starting immunotherapy to fight my cancer, and don't expect it will ke… https://t.co/q1lTaUlX2N	|	$#%
42	|	Tue Oct 31 22:02:26 +0000 2017	|	Sen. Maggie Hassan	|	946549322	|	925483126725410817	|	null	|	My heart goes out to all those affected by today's events in NYC. Thankful for the work of law enforcement &amp;  first responders on the scene.	|	$#%
43	|	Tue Oct 31 22:03:53 +0000 2017	|	Martin Heinrich	|	1099199839	|	925483490602291201	|	null	|	My thoughts are with all those in New York City tonight and the family members of those we have lost.	|	$#%
44	|	Tue Oct 31 22:03:46 +0000 2017	|	Marco Rubio	|	15745368	|	925483461166747650	|	null	|	My thoughts and prayers are with the victims in New York. Grateful for our brave first responders.	|	$#%
45	|	Tue Oct 31 22:05:25 +0000 2017	|	Sen. Jeanne Shaheen	|	109287731	|	925483878642585601	|	null	|	My thoughts are with victims, families and all impacted by violence in NYC. TY to all first responders. NH stands w/ NY against terror.	|	$#%
46	|	Tue Oct 31 22:06:16 +0000 2017	|	Senator Pat Toomey	|	221162525	|	925484090027139072	|	null	|	Horrified by the deadly attack that occurred in #Manhattan. My thoughts are with all of those affected by this terr… https://t.co/YQoiStaZhf	|	$#%
47	|	Tue Oct 31 22:06:15 +0000 2017	|	Leader McConnell	|	1249982359	|	925484085933428736	|	null	|	We stand with the people of #NYC in the wake of this act of terror. We mourn those killed &amp; injured, and are grateful to the 1st responders.	|	$#%
48	|	Tue Oct 31 22:07:10 +0000 2017	|	Senator Bob Menendez	|	18695134	|	925484317014462465	|	null	|	Closely tracking news in Manhattan. Praying for the victims &amp; families of this tragedy. As always, first responders embody courage &amp; heroism	|	$#%
49	|	Tue Oct 31 22:08:42 +0000 2017	|	Dean Heller	|	266133081	|	925484702877802497	|	null	|	God bless the victims &amp; all impacted by the horrific NYC attack. Evil will not prevail; this city has our support &amp; they will remain strong.	|	$#%
50	|	Tue Oct 31 22:08:55 +0000 2017	|	Senator Jeff Merkley	|	29201047	|	925484757462536192	|	null	|	I’m praying for all impacted by the tragedy in #NYC and their families. Grateful for the courageous efforts of first responders.	|	$#%
51	|	Tue Oct 31 22:11:12 +0000 2017	|	Senator Mike Rounds	|	2955485182	|	925485332719685637	|	null	|	Celebrating #Halloween with some #bipawtisanship https://t.co/SdZuhz0Tq3	|	$#%
52	|	Tue Oct 31 22:12:05 +0000 2017	|	Ted Cruz	|	23022687	|	925485555282046978	|	null	|	Keeping all victims of today’s terror attack in NYC in our prayers and commend the swift action of first responders. https://t.co/8RziyxZ3m7	|	$#%
53	|	Tue Oct 31 22:15:03 +0000 2017	|	Sherrod Brown	|	43910797	|	925486300853145604	|	null	|	Heartbroken for the victims, their families, &amp; all those affected by the horrific attack in NYC. Thank you to first responders at the scene.	|	$#%
54	|	Tue Oct 31 22:15:22 +0000 2017	|	Sen. Tammy Baldwin	|	1074518754	|	925486382130360322	|	null	|	My heart is with the victims of the violent act of terror in NYC. Thanks to law enforcement for their rapid respons… https://t.co/SQtUrXmlQW	|	$#%
55	|	Tue Oct 31 22:17:36 +0000 2017	|	Bill Cassidy	|	55677432	|	925486943705714689	|	null	|	As more information is released on this tragedy, all Americans stand with the survivors &amp; we keep the victims in our thoughts &amp; prayers #NYC	|	$#%
56	|	Tue Oct 31 22:17:57 +0000 2017	|	Jim Inhofe	|	7270292	|	925487029688918017	|	null	|	My prayers are with the victims, families, first responders--and all affected by the horrific attack in #NYC today.	|	$#%
57	|	Tue Oct 31 22:18:16 +0000 2017	|	Sen. Jeanne Shaheen	|	109287731	|	925487108881600514	|	null	|	Do yourself a favor &amp; read this empowering op-ed from 10yr old Alice Paul Tapper &amp; learn abt Raise Your Hand patch https://t.co/efl6NHnFoO	|	$#%
58	|	Tue Oct 31 22:20:01 +0000 2017	|	Kamala Harris	|	30354991	|	925487551598743555	|	null	|	Keeping those killed and injured in NYC in my prayers. Thankful for the quick actions of the NYPD and first responders.	|	$#%
59	|	Tue Oct 31 22:20:37 +0000 2017	|	Sen. Maggie Hassan	|	946549322	|	925487701645840384	|	null	|	The Admin's response to storms in Puerto Rico &amp; USVI has NOT been adequate. Today, I questioned officials about it: https://t.co/oqLgo57Lgj	|	$#%
