Row	|	created_at	|	username	|	userid	|	tweet_id_str	|	in_reply_to_user_id	|	text	|	EndColumn
11	|	Thu Mar 09 22:35:35 +0000 2017	|	Cory Booker	|	15808765	|	839967930947407873	|	null	|	It was great to speak to a group of young current and future leaders. Thanks! https://t.co/3xZdrgVRCW	|	$#%
12	|	Thu Mar 09 22:35:33 +0000 2017	|	Senator Jeff Merkley	|	29201047	|	839967922982440960	|	29201047	|	.@HouseGOP: If the nurses say your plan is no good, you might take a hard look at your plan. #TrumpCare https://t.co/xJ8IFviTiM	|	$#%
13	|	Thu Mar 09 22:36:33 +0000 2017	|	Cory Booker	|	15808765	|	839968175882207232	|	null	|	I MUST order from you STAT! https://t.co/a4JF5hDNzv	|	$#%
14	|	Thu Mar 09 22:37:20 +0000 2017	|	Senator Jeff Merkley	|	29201047	|	839968371047346177	|	null	|	#TrumpCare: Another fundamental betrayal of working America #TrumpsBrokenPromises https://t.co/2puqQmVKdy	|	$#%
15	|	Thu Mar 09 22:37:25 +0000 2017	|	Michael F. Bennet	|	224285242	|	839968394480873473	|	1357975226	|	Today @OfficeGovEthics said ethics rules apply to @WhiteHouse. Here’s our letter asking for more info on WH ethics… https://t.co/9zScrzEzmn	|	$#%
16	|	Thu Mar 09 22:38:24 +0000 2017	|	Cory Booker	|	15808765	|	839968642947252224	|	null	|	Thanks but I got rid of the egg avatar a long time ago. https://t.co/MPOn7QFBib	|	$#%
17	|	Thu Mar 09 22:39:07 +0000 2017	|	Cory Booker	|	15808765	|	839968820894793728	|	null	|	Two words: vegan cupcakes https://t.co/aYgHChemgM	|	$#%
18	|	Thu Mar 09 22:39:01 +0000 2017	|	Shelley Moore Capito	|	193794406	|	839968794340687872	|	null	|	Caught up w/ @HuntingtonCorps' Col. Secrist this week about projects like the construction at Bluestone Dam, which… https://t.co/S17xE503QB	|	$#%
19	|	Thu Mar 09 22:39:27 +0000 2017	|	JohnCornyn	|	13218102	|	839968904332083200	|	null	|	Enjoyed catching up with Lieutenant General Scott Rice, Director, Air National Guard https://t.co/xlU0jXBQYB	|	$#%
20	|	Thu Mar 09 22:40:08 +0000 2017	|	Tom Cotton	|	968650362	|	839969075723898880	|	null	|	Thanks to members of the Arkansas PTA Child Advocacy Group for stopping by my office today. https://t.co/Dfa356hiOj	|	$#%
21	|	Thu Mar 09 22:40:41 +0000 2017	|	Cory Booker	|	15808765	|	839969215356547078	|	null	|	Good one. Difficult one to answer. I hope Tim asks. https://t.co/eTAudlF4H4	|	$#%
22	|	Thu Mar 09 22:40:58 +0000 2017	|	Cory Gardner	|	235217558	|	839969286118555649	|	null	|	It was an honor to sit down with the former President of Taiwan, Ma Ying-jeou &amp; discuss the important US-Taiwan all… https://t.co/dttYsa7yt6	|	$#%
23	|	Thu Mar 09 22:41:04 +0000 2017	|	Cory Booker	|	15808765	|	839969312370745344	|	null	|	Wow. So many. Good question. https://t.co/BIoQjH2VAZ	|	$#%
24	|	Thu Mar 09 22:41:24 +0000 2017	|	Sen. Maria Cantwell	|	117501995	|	839969396705669125	|	null	|	Great to meet with Brent &amp; David from NW Chapter of Paralyzed Veterans of America. Thanks for your service &amp; dedica… https://t.co/cDk5miRGmu	|	$#%
25	|	Thu Mar 09 22:41:30 +0000 2017	|	Mike Enzi	|	291756142	|	839969422542602241	|	null	|	Outstanding endorsement for Supreme Court Nominee Neil Gorsuch from a very diverse group of people.… https://t.co/2LRkLf8u36	|	$#%
26	|	Thu Mar 09 22:41:54 +0000 2017	|	Cory Booker	|	15808765	|	839969521691734016	|	null	|	Yes, I posted my outrage earlier. We all should condem such hate. https://t.co/N3TIZfQkAM	|	$#%
27	|	Thu Mar 09 22:42:33 +0000 2017	|	Senator Roger Wicker	|	264219447	|	839969686322360320	|	null	|	Intro'd bill with @SenatorDurbin to promote #StudyAbroad, encouraging American students to gain global experience! https://t.co/cKsixiznnt	|	$#%
28	|	Thu Mar 09 22:42:31 +0000 2017	|	Cory Booker	|	15808765	|	839969678726463489	|	null	|	I support him and talked to ICE officials today. https://t.co/5SzZODitwX	|	$#%
29	|	Thu Mar 09 22:43:01 +0000 2017	|	Richard Blumenthal	|	278124059	|	839969801372139520	|	null	|	Memo to Trump: You have a right to remain silent. And you may need a lawyer. https://t.co/J1fZ2dQt5F	|	$#%
30	|	Thu Mar 09 22:44:22 +0000 2017	|	Rob Portman	|	18915145	|	839970144021544960	|	null	|	Enjoyed meeting w/ senior living facility leaders from #Ohio &amp; around the US. Agree that we must ensure care for ou… https://t.co/GZvZ9ZjmjG	|	$#%
31	|	Thu Mar 09 22:44:44 +0000 2017	|	Senator Ron Johnson	|	233737858	|	839970234140332032	|	null	|	.@SenRonJohnson teaming up w/ @SenJoniErnst to re-introduce bill to protect #VA whistleblowers. https://t.co/Vv39uFifD6	|	$#%
32	|	Thu Mar 09 22:46:00 +0000 2017	|	Tammy Duckworth	|	1058520120	|	839970555075964928	|	null	|	.@Illinois_Alma’s Chancellor &amp; I had a good meeting about the importance of making #HigherEd a reality for all Amer… https://t.co/dIvqH5nV9z	|	$#%
33	|	Thu Mar 09 22:46:11 +0000 2017	|	Cory Booker	|	15808765	|	839970597807460352	|	null	|	Intervals on my stationary bike. https://t.co/3yg8i7VdZT	|	$#%
34	|	Thu Mar 09 22:47:16 +0000 2017	|	Cory Booker	|	15808765	|	839970871259385856	|	null	|	Hip City Veg. https://t.co/KJHC6HgPEr	|	$#%
35	|	Thu Mar 09 22:50:07 +0000 2017	|	Tom Cotton	|	968650362	|	839971589064175616	|	null	|	Thanks to Arkansans with the National Hemophilia Foundation for talking with me today. https://t.co/M2y22FtOXn	|	$#%
36	|	Thu Mar 09 22:50:43 +0000 2017	|	Chris Van Hollen	|	18137749	|	839971739908075520	|	null	|	#Trumpcare betrays the voters @realDonaldTrump courted during the campaign -- it helps the rich get richer at the e… https://t.co/tMuoATHFa2	|	$#%
37	|	Thu Mar 09 22:50:41 +0000 2017	|	Tim Scott	|	217543151	|	839971730697420800	|	null	|	Too many students are not getting access to quality education – my #CHOICEAct seeks to unleash the potential of eve… https://t.co/ckVEuESOYz	|	$#%
38	|	Thu Mar 09 22:55:00 +0000 2017	|	Senator Ron Johnson	|	233737858	|	839972819547140096	|	null	|	"Individuals who expose wrongdoing at #VA should be thanked, not silenced." #whistleblowers  https://t.co/Vv39uFifD6	|	$#%
39	|	Thu Mar 09 22:55:03 +0000 2017	|	Sen. Heidi Heitkamp	|	1061029050	|	839972829743341568	|	null	|	Great news my bill to encourage &amp; boost investments in #smallbiz &amp; startups in rural America passed thru both Senat… https://t.co/PGDJVoy75t	|	$#%
40	|	Thu Mar 09 22:56:01 +0000 2017	|	Johnny Isakson	|	78403308	|	839973072807612420	|	null	|	Join my telephone town hall LIVE now. Listen, submit a question, join us here: https://t.co/X7QZbSo40I	|	$#%
41	|	Thu Mar 09 22:57:03 +0000 2017	|	Senator Bob Menendez	|	18695134	|	839973334527979521	|	null	|	Gathering @ 8:45 tmr morning w/ Cardinal @JoeTobin at 970 Broad St. We must band together to protect this Grandpa https://t.co/bBGXISRhGy	|	$#%
42	|	Thu Mar 09 22:58:23 +0000 2017	|	Senator Roger Wicker	|	264219447	|	839973671888424964	|	null	|	Questioned #CENTCOM Commander, Gen. Votel, about ongoing situation in Afghanistan today during #SASC hearing. Watch: https://t.co/UPsJlZTiW8	|	$#%
43	|	Thu Mar 09 22:59:50 +0000 2017	|	Senator John Boozman	|	5558312	|	839974035417137152	|	null	|	Just got back from Senate floor where I spoke about reasonable, responsible measure to protect the homeland &gt;&gt; https://t.co/HVCrOsakGW	|	$#%
44	|	Thu Mar 09 23:00:05 +0000 2017	|	Kamala Harris	|	30354991	|	839974098537250817	|	null	|	According to experts, the Republican healthcare plan would mean more than 2 million Californians losing insurance. 
https://t.co/T18Xxc3I3Z	|	$#%
45	|	Thu Mar 09 23:00:01 +0000 2017	|	Kirsten Gillibrand	|	72198806	|	839974079599792128	|	null	|	The failure of the chain of command to hold senior leadership accountable is unacceptable. https://t.co/De9o9sMsBb	|	$#%
46	|	Thu Mar 09 23:00:08 +0000 2017	|	Senator John Hoeven	|	382791093	|	839974111933792256	|	null	|	Thoughts &amp; prayers with @NDNationalGuard 1-188th ADA &amp; @TeamMinot’s 23rd Bomb Squadron; units are deploying to DC &amp;… https://t.co/HCsAdMfOg5	|	$#%
47	|	Thu Mar 09 23:00:15 +0000 2017	|	Tom Cotton	|	968650362	|	839974139175792642	|	null	|	It was honor to meet with Arkansan Truman Suttle with the Paralyzed Veterans of America today. https://t.co/UnuOlyHhyS	|	$#%
48	|	Thu Mar 09 23:01:56 +0000 2017	|	Sheldon Whitehouse	|	242555999	|	839974563861725184	|	null	|	It seems the fossil fuel industry has its Manchurian candidate. https://t.co/CUwABty3Sq	|	$#%
49	|	Thu Mar 09 23:02:58 +0000 2017	|	Sheldon Whitehouse	|	242555999	|	839974823132553216	|	null	|	Weeks into his tenure, Pruitt is spouting climate denial, calling into question his understanding of both science &amp;… https://t.co/tWwRpvU1AQ	|	$#%
50	|	Thu Mar 09 23:03:58 +0000 2017	|	Martin Heinrich	|	1099199839	|	839975076292337665	|	null	|	It takes a willful disregard for data &amp; facts to deny scientific consensus on the human influence on climate change. https://t.co/UiuVrlR90X	|	$#%
51	|	Thu Mar 09 23:08:38 +0000 2017	|	Senator Joe Donnelly	|	216503958	|	839976247648198656	|	null	|	Joe’s bipartisan resolution w/ @JohnBoozman on location for National Desert Storm War Memorial passed the Senate.… https://t.co/RUl29KTii3	|	$#%
52	|	Thu Mar 09 23:09:24 +0000 2017	|	Senator Ron Johnson	|	233737858	|	839976442062602241	|	null	|	Thank you @DHSgov https://t.co/ErGjKhirNU	|	$#%
53	|	Thu Mar 09 23:11:22 +0000 2017	|	Senator Jeff Merkley	|	29201047	|	839976936243884036	|	null	|	Honored to meet with tribal leaders ahead of #NativeNationsRise March on Washington tomorrow #StandWithStandingRock… https://t.co/VkA26bPYzq	|	$#%
54	|	Thu Mar 09 23:11:32 +0000 2017	|	Jim Inhofe	|	7270292	|	839976980699353094	|	null	|	For those Oklahomans affected by wildfires, @SenatorLankford and I released a list of resources available to help. https://t.co/BAUxaXpWOQ	|	$#%
55	|	Thu Mar 09 23:15:45 +0000 2017	|	Senator Jeff Merkley	|	29201047	|	839978040121851905	|	29201047	|	#DAPL will not only pose a major threat to drinking H20, but also will disturb sacred sites. Thx to all marching to #StandWithStandingRock	|	$#%
56	|	Thu Mar 09 23:16:11 +0000 2017	|	Sen. Jeanne Shaheen	|	109287731	|	839978148666179585	|	null	|	Allowing SIV program to lapse sends message to Afghan allies that the US has abandoned them. Congress must fix this https://t.co/5xIFzvcHB6	|	$#%
57	|	Thu Mar 09 23:16:28 +0000 2017	|	Senator Bob Menendez	|	18695134	|	839978219122135041	|	null	|	Met Ryan &amp; Nick yesterday from West Windsor &amp; Pittstown. They're NJ's @SenateYouth scholars, &amp; I can't wait to see… https://t.co/CM1BWbCTfr	|	$#%
58	|	Thu Mar 09 23:24:58 +0000 2017	|	Sen. Jeanne Shaheen	|	109287731	|	839980359882309632	|	null	|	Just spoke out against #Trumpcare on the Senate floor &amp; shared stories of Granite Staters who rely on #ACA. Watch: https://t.co/qs4OtWlbI1	|	$#%
59	|	Thu Mar 09 23:26:55 +0000 2017	|	ChuckGrassley	|	10615232	|	839980849462464514	|	null	|	The ABA just gave BIG BIG boost to SCOTUS nominee Gorsuch w HIGHEST rating-unanimous well qualified He's well on his way to Supreme Court	|	$#%
60	|	Thu Mar 09 23:32:34 +0000 2017	|	Sheldon Whitehouse	|	242555999	|	839982270706507777	|	null	|	Today @ASCETweets gave the US a D+ on its infrastructure. I’ll keep fighting for bipartisan action to invest in our… https://t.co/5CDAw9cVWv	|	$#%
61	|	Thu Mar 09 23:35:01 +0000 2017	|	Senator Patty Murray	|	293131808	|	839982889387286528	|	null	|	Military families sacrifice so much, &amp; deserve to know we will be there for them, no matter what. Thank you… https://t.co/fAGCyaXVV4	|	$#%
62	|	Thu Mar 09 23:38:14 +0000 2017	|	Sen Dianne Feinstein	|	476256944	|	839983699479449603	|	null	|	January storms caused massive damage in Calif. Federal funds must be approved so we can rebuild. https://t.co/66ZQBxSWUC @SenKamalaHarris	|	$#%
63	|	Thu Mar 09 23:38:55 +0000 2017	|	Senator Dick Durbin	|	247334603	|	839983872104374272	|	null	|	America is stronger when we engage w/the world. Proud to intro Paul Simon Study Abroad Program Act w/@SenatorWicker to help students prepare	|	$#%
64	|	Thu Mar 09 23:39:09 +0000 2017	|	Senator Jeff Merkley	|	29201047	|	839983927838277632	|	null	|	As we saw all too clearly in #Flint, low-income and minority Americans are often hit the hardest by air and water pollution.	|	$#%
65	|	Thu Mar 09 23:39:23 +0000 2017	|	Senator Dick Durbin	|	247334603	|	839983987149950977	|	247334603	|	By investing in international exchange, we can better prepare our youth and our country for the world of tomorrow https://t.co/CIpxzRpikA	|	$#%
66	|	Thu Mar 09 23:40:31 +0000 2017	|	Senator Jeff Merkley	|	29201047	|	839984274275209217	|	29201047	|	Extremely concerned that head of the office tasked w/ protecting minorities from pollution felt compelled to resign. https://t.co/QrR9fZuZrP	|	$#%
67	|	Thu Mar 09 23:55:59 +0000 2017	|	Senator Jack Reed	|	486694111	|	839988166346100736	|	null	|	Joining @WomensFundRI @provlib to celebrate some of RI’s trailblazing women in labor &amp; business. Join us in person… https://t.co/K358visweR	|	$#%
68	|	Fri Mar 10 00:02:07 +0000 2017	|	Senator Tom Carper	|	249787913	|	839989707618603008	|	null	|	After kicking the can down the road on funding our nation’s #infrastructure for decades, it’s no wonder we didn't m… https://t.co/TzpkGAynO6	|	$#%
69	|	Fri Mar 10 00:12:02 +0000 2017	|	Kamala Harris	|	30354991	|	839992204345131008	|	null	|	Originally from India, she moved to America to obtain her Master of Science degree in aerospace engineering.… https://t.co/esYBNQyYAj	|	$#%
70	|	Fri Mar 10 00:21:14 +0000 2017	|	Martin Heinrich	|	1099199839	|	839994520330731521	|	null	|	US Solar Market Has Record-Breaking Year, Total Market Poised to Triple in Next 5 Years https://t.co/oyCE2XL3ze via @greentechmedia	|	$#%
71	|	Fri Mar 10 00:26:16 +0000 2017	|	Ben Sasse	|	1480852568	|	839995786469490693	|	null	|	I do. https://t.co/VKIqvMoatL	|	$#%
72	|	Fri Mar 10 00:35:42 +0000 2017	|	Ben Sasse	|	1480852568	|	839998158549721088	|	null	|	False choice https://t.co/E1QOBLjdMo	|	$#%
73	|	Fri Mar 10 00:36:34 +0000 2017	|	Ben Sasse	|	1480852568	|	839998378851356672	|	null	|	#FifthAmendnent https://t.co/gPut8FuKOq	|	$#%
74	|	Fri Mar 10 00:37:36 +0000 2017	|	Ben Sasse	|	1480852568	|	839998637983830017	|	null	|	Which U.S. Senator do you think takes a tiny little dog through the checkpoints at TSA?	|	$#%
75	|	Fri Mar 10 00:52:17 +0000 2017	|	Ben Sasse	|	1480852568	|	840002332142272512	|	null	|	Right now D. Feinstein leads the public voting, but I find it hilarious to imagine the winner as Tillis... https://t.co/d1DuDRDdcE	|	$#%
76	|	Fri Mar 10 00:58:32 +0000 2017	|	Ben Sasse	|	1480852568	|	840003907115970560	|	null	|	Did it yesterday https://t.co/47bSxLKoJl	|	$#%
77	|	Fri Mar 10 01:03:05 +0000 2017	|	Jeff Flake	|	16056306	|	840005052613910528	|	null	|	More on how my #BootsOnTheBorder Act w @SenJohnMcCain &amp; @SenRonJohnson will help CBP fill vacant jobs w/ veterans &amp;… https://t.co/k5iEVumiMe	|	$#%
78	|	Fri Mar 10 01:22:14 +0000 2017	|	Ted Cruz	|	23022687	|	840009869205876737	|	null	|	I could not encourage state legislators more to take up this issue, to show courage, and to empower our kids https://t.co/qewmrr3E37 #TXLege	|	$#%
79	|	Fri Mar 10 01:32:20 +0000 2017	|	Shelley Moore Capito	|	193794406	|	840012412694736898	|	null	|	Very disappointed to learn that Mohawk Industries is closing its plant in Holden, putting 111 people out of work.	|	$#%
80	|	Fri Mar 10 01:33:07 +0000 2017	|	Shelley Moore Capito	|	193794406	|	840012611592867840	|	null	|	We must continue working to strengthen our economy so that our people &amp; businesses can thrive.	|	$#%
81	|	Fri Mar 10 01:33:44 +0000 2017	|	Shelley Moore Capito	|	193794406	|	840012763313385472	|	null	|	My prayers are with the families of those impacted. I will keep fighting on their behalf to grow jobs in WV.	|	$#%
82	|	Fri Mar 10 02:17:29 +0000 2017	|	Amy Klobuchar	|	33537967	|	840023773172662273	|	null	|	Roiling Lake Superior creates a crashing spectacle https://t.co/WGOWSilz9u	|	$#%
83	|	Fri Mar 10 02:21:00 +0000 2017	|	Kamala Harris	|	30354991	|	840024660108537857	|	null	|	“Trump's revised travel ban gets implemented on 3/16, but legal advocates made themselves available early at LAX.”
https://t.co/sxETCuqQlN	|	$#%
84	|	Fri Mar 10 02:27:28 +0000 2017	|	Sheldon Whitehouse	|	242555999	|	840026287578181632	|	242555999	|	The correct answer is ~3,000, or 3,018 to be exact. Thanks everyone for participating!	|	$#%
85	|	Fri Mar 10 02:36:38 +0000 2017	|	Sen. James Lankford	|	225921757	|	840028594390876160	|	null	|	The #SouthKorean / U.S. friendship is older than just any single election or any single leader. https://t.co/SdehfIp74R	|	$#%
86	|	Fri Mar 10 02:39:17 +0000 2017	|	Sen. James Lankford	|	225921757	|	840029261998260226	|	null	|	As I told #SouthKorea leaders during my visit in Dec, US is committed to a strong alliance despite political turmoil https://t.co/8orrFs8atv	|	$#%
87	|	Fri Mar 10 03:18:56 +0000 2017	|	Sen. Jeanne Shaheen	|	109287731	|	840039240482344960	|	null	|	Very saddened to learn of Chief Brian Costa's passing. Grateful for his service to Keene &amp; NH. My thoughts are with his family	|	$#%
88	|	Fri Mar 10 04:06:29 +0000 2017	|	Amy Klobuchar	|	33537967	|	840051206550630401	|	null	|	1 more problem w/this bill: GOP healthcare bill would drop addictiontreatment mandate covering 1.3 million Americans https://t.co/x1MeME6S7Y	|	$#%
89	|	Fri Mar 10 04:08:00 +0000 2017	|	Kamala Harris	|	30354991	|	840051587359887363	|	null	|	The Republican health care plan will:
❌Cut taxes for the wealthy
❌ Increase costs for seniors
❌End Medicaid as we know it	|	$#%
90	|	Fri Mar 10 13:10:24 +0000 2017	|	Chris Murphy	|	150078976	|	840188084817940480	|	null	|	I don't do TV interviews from home. Because this. https://t.co/bKUcFpZMDW	|	$#%
91	|	Fri Mar 10 13:10:50 +0000 2017	|	Senator Bob Menendez	|	18695134	|	840188196352884736	|	null	|	Heading to Newark Federal building now to rally with Cardinal @JoeTobin &amp; tell Trump admin. not to deport this NJ g… https://t.co/b4kZLCaQYh	|	$#%
92	|	Fri Mar 10 13:10:53 +0000 2017	|	David Perdue	|	2863210809	|	840188209107750912	|	null	|	In about 5 mins, join me on @WRGA live. Listen here: https://t.co/UmOBG2Qsx6 #Rome	|	$#%
93	|	Fri Mar 10 13:24:04 +0000 2017	|	Brian Schatz	|	47747074	|	840191526114328576	|	null	|	Every Republican except Susan Collins voted for climate denier Scott Pruitt.	|	$#%
94	|	Fri Mar 10 13:33:56 +0000 2017	|	David Perdue	|	2863210809	|	840194009238818819	|	null	|	LISTEN LIVE: I'm speaking w/ @NewsRadio1067 shortly. https://t.co/XCdpz4nMEM #Atlanta	|	$#%
95	|	Fri Mar 10 13:46:56 +0000 2017	|	Senator Bob Menendez	|	18695134	|	840197281622171648	|	null	|	Just met &amp; prayed with Catalino Guerrero, the NJ grandpa who could be deported after 25 yrs of living here with his… https://t.co/LASSXcWgPI	|	$#%
96	|	Fri Mar 10 13:49:25 +0000 2017	|	Brian Schatz	|	47747074	|	840197906762211333	|	null	|	US Secretary of State has disappeared from world stage. At this point it seems like forfeiting global leadership was the plan all along.	|	$#%
97	|	Fri Mar 10 13:50:59 +0000 2017	|	Senator Chris Coons	|	15324851	|	840198298132725760	|	null	|	Joined @DelawareEstuary for annual breakfast-discussed the important role DE River Estuary &amp; using good science to… https://t.co/hNMWK33xuO	|	$#%
98	|	Fri Mar 10 13:51:33 +0000 2017	|	David Perdue	|	2863210809	|	840198443993858048	|	null	|	Talking w/ WTKS #Savannah now. Tune in: https://t.co/pT1xvPv96U	|	$#%
99	|	Fri Mar 10 14:00:01 +0000 2017	|	Kirsten Gillibrand	|	72198806	|	840200574121447424	|	null	|	It's clear: Americans deserve #paidleave—and most Americans support it. https://t.co/5yCjYk6rGy	|	$#%
100	|	Fri Mar 10 14:08:23 +0000 2017	|	Brian Schatz	|	47747074	|	840202677917253632	|	null	|	No huge corporation operating in America should pay zero taxes. @BernieSanders and I introduced a bill to fix that. https://t.co/LzXaNlcgsQ	|	$#%
101	|	Fri Mar 10 14:15:19 +0000 2017	|	Amy Klobuchar	|	33537967	|	840204423414579200	|	null	|	Not knowing patient's addiction history can be harmful. New bipartisan bill gets med staff info to plan treatment. https://t.co/mjov0i50IX	|	$#%
102	|	Fri Mar 10 14:20:26 +0000 2017	|	Chris Murphy	|	150078976	|	840205710461935616	|	null	|	I don't care what party you are - a State Dept run in secret is just bad for America and our allies. https://t.co/GMlnvZt36q	|	$#%
103	|	Fri Mar 10 14:35:08 +0000 2017	|	Ben Sasse	|	1480852568	|	840209409460559872	|	null	|	https://t.co/dLdD8DQmsp	|	$#%
104	|	Fri Mar 10 14:36:24 +0000 2017	|	Cory Booker	|	15808765	|	840209727720173569	|	null	|	Please help us fight Trump now. Donate to Jon Ossoff. His special election in GA is critical Dem opportunity to Win! https://t.co/PsufnRmDVk	|	$#%
105	|	Fri Mar 10 14:38:31 +0000 2017	|	Richard Shelby	|	21111098	|	840210263500554240	|	null	|	I had a great meeting with @ABCofAlabama yesterday. I always enjoy receiving an update on the needs of their indust… https://t.co/BLqPD9KiAJ	|	$#%
106	|	Fri Mar 10 14:39:00 +0000 2017	|	Senator Bob Casey	|	171598736	|	840210384778858496	|	null	|	.@realDonaldTrump you told Congress that "we will expand treatment for those who have become so badly addicted." https://t.co/KZ12muzO0R	|	$#%
107	|	Fri Mar 10 14:40:18 +0000 2017	|	Cory Booker	|	15808765	|	840210710068113409	|	null	|	Yes. And by twisting you mean huge tax breaks for the wealthiest and majors cost increases for elderly and young an… https://t.co/fIwg9Vx510	|	$#%
108	|	Fri Mar 10 14:41:44 +0000 2017	|	Senator Mike Rounds	|	2955485182	|	840211070509862914	|	null	|	ICYMI: @ksfynews on the need to fully audit the Indian Health Service (IHS), as my legislation would do. https://t.co/5VmMAPJ72T	|	$#%
109	|	Fri Mar 10 14:42:47 +0000 2017	|	Senator Bob Casey	|	171598736	|	840211335292059648	|	171598736	|	How can you possibly justify dropping the addiction treatment mandate in the middle of an opioid crisis? https://t.co/CK0UFBZshA	|	$#%
110	|	Fri Mar 10 14:47:29 +0000 2017	|	Sen. Patrick Leahy	|	242836537	|	840212519721525249	|	null	|	Senator Cornyn, Senator Leahy, Senator Cruz Introduce Bill to Enhance #Cybersecurity. #JudiciaryCommittee  https://t.co/BrnnvEyrjh	|	$#%
111	|	Fri Mar 10 14:57:02 +0000 2017	|	Senator Bob Corker	|	73303753	|	840214920255934464	|	null	|	Great to talk with U.S. ambassador to Ukraine, Marie Yovanovitch, this week about our support for Ukraine in the fa… https://t.co/9fYavTYDVO	|	$#%
112	|	Fri Mar 10 14:58:07 +0000 2017	|	Senator Bob Menendez	|	18695134	|	840215193091203072	|	null	|	Deporting this NJ grandpa would be wrong &amp; inhumane. Now holding a vigil as we wait on verdict.… https://t.co/Mvskj50uPD	|	$#%
113	|	Fri Mar 10 15:13:39 +0000 2017	|	Kamala Harris	|	30354991	|	840219102136410112	|	null	|	The GOP claims to support life, but doesn't want all insurance plans to cover prenatal care? 🤔 https://t.co/lb9g2HqvRl	|	$#%
114	|	Fri Mar 10 15:13:44 +0000 2017	|	Tammy Duckworth	|	1058520120	|	840219123707719681	|	null	|	Paralyzed #Veterans of America does critical work to support &amp; empower our wounded heroes – grateful I could meet w… https://t.co/2MUvlZ7dJ0	|	$#%
115	|	Fri Mar 10 15:15:11 +0000 2017	|	Chris Murphy	|	150078976	|	840219489463607296	|	null	|	The new GOP healthcare bill is bad news for families in Connecticut. https://t.co/FxgDfKSQ4N	|	$#%
116	|	Fri Mar 10 15:17:20 +0000 2017	|	Senator Bob Menendez	|	18695134	|	840220031569014784	|	null	|	Prayed with Cardinal @JoeTobin and immigration activists: NJ grandpa has lived here for 25 years w/ no crim. record… https://t.co/1KPp3oyt6w	|	$#%
117	|	Fri Mar 10 15:19:26 +0000 2017	|	Brian Schatz	|	47747074	|	840220558042120193	|	null	|	This is just foul. https://t.co/dZUE7uDZb9	|	$#%
118	|	Fri Mar 10 15:20:01 +0000 2017	|	Senator Joe Manchin	|	234374703	|	840220705367158786	|	null	|	Jessie's death was 100% preventable. Read my op-ed about  "Jessie's Law" in today's @DM_opinion: https://t.co/yjYkqpCvol	|	$#%
119	|	Fri Mar 10 15:20:00 +0000 2017	|	Senator Tim Kaine	|	172858784	|	840220702611537921	|	null	|	Had breakfast this morning at Brewer's Café with Owner AJ Brewer, LG @RalphNortham and friends for… https://t.co/q6p2Pg1rCm	|	$#%
120	|	Fri Mar 10 15:22:25 +0000 2017	|	Senator Mike Rounds	|	2955485182	|	840221309762187264	|	null	|	Met w/ government students at New Tech High School in Sioux Falls this morning to talk about the issues we're worki… https://t.co/GMSMZS4ymp	|	$#%
