Row	|	created_at	|	username	|	userid	|	tweet_id_str	|	in_reply_to_user_id	|	text	|	EndColumn
14	|	Fri Apr 13 15:04:30 +0000 2018	|	Kirsten Gillibrand	|	72198806	|	984809558089617408	|	null	|	Another look at our first Congressional Women’s Softball practice! If you ask me, I think @SenJoniErnst just might… https://t.co/jYnrZdB4Rs	|	$#%
15	|	Fri Apr 13 15:12:39 +0000 2018	|	Marco Rubio	|	15745368	|	984811610454753281	|	null	|	Bringing fairness to global trade with #China is of the utmost importance. For those who seek to preserve open mark… https://t.co/KoUm7Fu3W2	|	$#%
16	|	Fri Apr 13 15:14:05 +0000 2018	|	Senator Mike Crapo	|	600463589	|	984811970716164097	|	null	|	#TaxDay is quickly approaching. Don’t forget to file your taxes on time!	|	$#%
17	|	Fri Apr 13 15:15:02 +0000 2018	|	Senator Mike Crapo	|	600463589	|	984812208893898752	|	null	|	#ICYMI: My column on #TaxReform benefits in honor of upcoming #TaxDay. https://t.co/VK5FM13Hdd (via @Idaho_Politics) https://t.co/t270s6rTfg	|	$#%
18	|	Fri Apr 13 15:19:33 +0000 2018	|	Lindsey Graham	|	432895323	|	984813347123101698	|	null	|	I agree completely with Ambassador @NikkiHaley. https://t.co/ksZa4ghsVN	|	$#%
19	|	Fri Apr 13 15:22:17 +0000 2018	|	Lindsey Graham	|	432895323	|	984814032694730752	|	null	|	#FakeNews https://t.co/VXlHiN7yDN	|	$#%
20	|	Fri Apr 13 15:23:06 +0000 2018	|	Senator Joe Donnelly	|	216503958	|	984814241571065857	|	null	|	All Brownsburg area veterans are invited to join Joe’s staff on Sat. 4/28 to tell their stories of service as part… https://t.co/83REORrulb	|	$#%
21	|	Fri Apr 13 15:25:25 +0000 2018	|	Richard Blumenthal	|	278124059	|	984814825246220288	|	null	|	Great to be back at Career High School in #NewHaven to see their Youth Mental Health First Aid training program in… https://t.co/icFY49uklG	|	$#%
22	|	Fri Apr 13 15:26:28 +0000 2018	|	Senator Bob Menendez	|	18695134	|	984815089248342018	|	null	|	When Trump proposed shrinking the value of Pell Grants and slashing the work-study program, I fought back. Stood w/… https://t.co/HyIbCZSlNL	|	$#%
23	|	Fri Apr 13 15:29:33 +0000 2018	|	Sen. Tammy Baldwin	|	1074518754	|	984815862631817217	|	null	|	Nothing reveals the false promise of trickle-down economics more than this: corporations are using tax breaks from… https://t.co/AAzv0MRZsg	|	$#%
24	|	Fri Apr 13 15:32:59 +0000 2018	|	Lindsey Graham	|	432895323	|	984816726985576448	|	null	|	Speaking with Brian @kilmeade on Fox News Radio.  

Tune In: 
https://t.co/Y7MRlJ1hJy	|	$#%
25	|	Fri Apr 13 15:32:52 +0000 2018	|	Richard Burr	|	21157904	|	984816697134735361	|	null	|	Proud to join @PattyMurray on legislation allowing military medics to transfer field experience toward grad degree… https://t.co/2FVbYEhxqe	|	$#%
26	|	Fri Apr 13 15:34:21 +0000 2018	|	Senator Bob Menendez	|	18695134	|	984817071350480896	|	null	|	We must tackle the college affordability crisis. At @UCCweb today in NJ, I outlined 3 ways to start

1. Increase st… https://t.co/hmBREp0dYG	|	$#%
27	|	Fri Apr 13 15:37:22 +0000 2018	|	Richard Blumenthal	|	278124059	|	984817832054743041	|	null	|	Great to be back at Career High School in #NewHaven to see their Youth Mental Health First Aid training program in… https://t.co/MRBCvMGv6W	|	$#%
28	|	Fri Apr 13 15:44:26 +0000 2018	|	Sen. Heidi Heitkamp	|	1061029050	|	984819610779340803	|	null	|	My heart goes out to the families &amp; loved ones in Humboldt for their tragic loss. North Dakotans &amp; our Canadian nei… https://t.co/VQ2xkNBDOZ	|	$#%
29	|	Fri Apr 13 15:46:37 +0000 2018	|	Richard Blumenthal	|	278124059	|	984820160325410817	|	null	|	Great to be back at Career High School in #NewHaven to see their Youth Mental Health First Aid training program in… https://t.co/Gx92Bjkmsh	|	$#%
30	|	Fri Apr 13 15:49:18 +0000 2018	|	Sen Dianne Feinstein	|	476256944	|	984820833830035456	|	null	|	Pleased to see the Western Trauma Association of surgeons joining the growing chorus saying #EnoughIsEnough when it… https://t.co/eLn13l0pcr	|	$#%
31	|	Fri Apr 13 15:51:22 +0000 2018	|	Senator John Boozman	|	5558312	|	984821353323909120	|	null	|	A member of my staff was on hand at yesterday’s dedication ceremony for the opening of Nucor’s Specialty Cold Mill… https://t.co/wT5TFbbFne	|	$#%
32	|	Fri Apr 13 15:52:38 +0000 2018	|	Sen. Maggie Hassan	|	946549322	|	984821671835119616	|	null	|	Ensuring that unused medications are properly disposed of is critical to combating the opioid crisis.… https://t.co/0wjN4GkmcS	|	$#%
33	|	Fri Apr 13 15:54:59 +0000 2018	|	Sen. Maggie Hassan	|	946549322	|	984822262955159552	|	946549322	|	The safe disposal of unused opioids is critical to saving lives and preventing diversion. Read more about… https://t.co/890PXLE7Ef	|	$#%
34	|	Fri Apr 13 16:00:03 +0000 2018	|	Senator Jeff Merkley	|	29201047	|	984823537717448705	|	null	|	Oregonians are among the millions of voices across the country demanding common-sense gun laws. It’s time for fewer… https://t.co/3jstUmi8sC	|	$#%
35	|	Fri Apr 13 16:00:00 +0000 2018	|	Senator Joe Manchin	|	234374703	|	984823527051276289	|	null	|	At our core, #WV looks out for one another &amp; we're always willing to lend a helping hand. I encourage everyone to p… https://t.co/y6Q1etjC8n	|	$#%
36	|	Fri Apr 13 16:07:49 +0000 2018	|	Sherrod Brown	|	43910797	|	984825493148102656	|	null	|	This #NationalLibraryWeek, we celebrate the libraries and librarians that enrich our communities. Hear from Aimee a… https://t.co/AkAeXHiFOv	|	$#%
37	|	Fri Apr 13 16:09:32 +0000 2018	|	Tammy Duckworth	|	1058520120	|	984825925434044421	|	null	|	This is appalling. Every expecting mother and their baby deserves to feel safe and should receive the best treatmen… https://t.co/jPqCl0jk00	|	$#%
38	|	Fri Apr 13 16:12:51 +0000 2018	|	Tim Kaine	|	172858784	|	984826758389227520	|	null	|	He helped found our nation and a small school in Charlottesville. Happy 275th birthday to Thomas Jefferson - Virgin… https://t.co/AJ20FnFNAK	|	$#%
39	|	Fri Apr 13 16:15:41 +0000 2018	|	Chris Murphy	|	150078976	|	984827473635561477	|	null	|	So Mattis doesn't want to strike Syria because it risks dragging U.S. into a broader war with Russia and Iran, but… https://t.co/lO6CWnJz7X	|	$#%
40	|	Fri Apr 13 16:16:26 +0000 2018	|	Sheldon Whitehouse	|	242555999	|	984827662152667136	|	null	|	As climate change slows ocean circulation, weather, temperature and fisheries are all affected. Time to wake up! https://t.co/9bsGIlmLCb	|	$#%
41	|	Fri Apr 13 16:20:34 +0000 2018	|	Johnny Isakson	|	78403308	|	984828700549148672	|	78403308	|	The Georgia congressional delegation always helps make Academy Day a truly unique opportunity. Thanks to… https://t.co/TXvHpc1fvU	|	$#%
42	|	Fri Apr 13 16:20:33 +0000 2018	|	Johnny Isakson	|	78403308	|	984828698397413377	|	null	|	We’re thrilled to again offer our Military Academy Service Day for Georgia students on April 28. This year’s event… https://t.co/olyp73ewZh	|	$#%
43	|	Fri Apr 13 16:21:08 +0000 2018	|	Ted Cruz	|	23022687	|	984828843277119489	|	null	|	Every single child deserves the opportunity to get an excellent education. And that’s exactly what Generation One A… https://t.co/SY8ZkQLLLa	|	$#%
44	|	Fri Apr 13 16:24:40 +0000 2018	|	Pat Roberts	|	75364211	|	984829734914752512	|	null	|	Had a great time at the @WWIIMemorial with the Southern Coffey Co. High School Honor Flight today. It's always an h… https://t.co/RiEnqpELTo	|	$#%
45	|	Fri Apr 13 16:31:14 +0000 2018	|	Ed Markey	|	21406834	|	984831387164430337	|	null	|	Scott Pruitt’s 20-person full-time security detail costs taxpayers approximately $3 million a year. I’m asking Prui… https://t.co/uIQmpBXECm	|	$#%
46	|	Fri Apr 13 16:31:26 +0000 2018	|	Sen. Lisa Murkowski	|	18061669	|	984831437621878789	|	null	|	Excited to be in the Big Apple for the @womenintheworld summit with my colleague @SenGillibrand. We’ll be taking pa… https://t.co/xQZz5o4GJP	|	$#%
47	|	Fri Apr 13 16:33:24 +0000 2018	|	Senator Jerry Moran	|	18632666	|	984831932881162247	|	null	|	"The @USGAO took its time but on Dec. 5 confirmed that the auto-lender guidance is a rule under CRA . . . Jerry Mor… https://t.co/zyShsSFxsc	|	$#%
48	|	Fri Apr 13 16:38:09 +0000 2018	|	Senator John Thune	|	296361085	|	984833127607660544	|	null	|	Take extra time on the roads today, and be safe. Follow @SDPublicSafety for updates. https://t.co/gXxLVNtzh5	|	$#%
49	|	Fri Apr 13 16:42:45 +0000 2018	|	Senator Jeff Merkley	|	29201047	|	984834283314573317	|	null	|	Thanks for stopping by, @drmichaellomax! It was great to talk about how to make college affordable to all, and the… https://t.co/N0wgIQK26t	|	$#%
50	|	Fri Apr 13 16:44:36 +0000 2018	|	Bill Cassidy	|	55677432	|	984834748316078080	|	null	|	Nice to meet these Louisiana students during their visit to Washington. https://t.co/Tyga22SAE1	|	$#%
51	|	Fri Apr 13 16:45:19 +0000 2018	|	Johnny Isakson	|	78403308	|	984834932391411713	|	null	|	More records being broken by our @GaPorts! Our ports keep Georgia in business. https://t.co/IWkEYgwBwv	|	$#%
52	|	Fri Apr 13 16:46:00 +0000 2018	|	Rob Portman	|	18915145	|	984835102789251072	|	null	|	This week, @POTUS signed my bipartisan #SESTA into law. This legislation will help stop sex trafficking of women an… https://t.co/0gz6IP16DV	|	$#%
53	|	Fri Apr 13 16:54:17 +0000 2018	|	Senator John Thune	|	296361085	|	984837185873563648	|	null	|	Glad to see the @HouseAgNews #FarmBill contains several proposals I’ve advocated for in the legislation I’ve been r… https://t.co/GK4aI1BIRS	|	$#%
54	|	Fri Apr 13 16:56:43 +0000 2018	|	Sen. Patrick Leahy	|	242836537	|	984837797910630400	|	null	|	Many wins last month, one after the other, as we fought, v. the #Trump budget, for sound #science in the #Omnibus… https://t.co/03Izo02fhE	|	$#%
55	|	Fri Apr 13 16:59:02 +0000 2018	|	Senator Bob Casey	|	171598736	|	984838381422170113	|	null	|	The GOP tax scam.... https://t.co/wZWMkV6AbB	|	$#%
56	|	Fri Apr 13 17:00:02 +0000 2018	|	Senator Jeff Merkley	|	29201047	|	984838633738862592	|	null	|	As the planet warms, climate-related disasters are becoming the new normal. Over the past five years, Americans exp… https://t.co/E6rLrCjHsT	|	$#%
57	|	Fri Apr 13 17:00:52 +0000 2018	|	Senator Deb Fischer	|	1071402577	|	984838845207281666	|	null	|	.@POTUS just announced they’ve finalized requirements so U.S. pork can be imported into Argentina for the first tim… https://t.co/XAiEhylgma	|	$#%
58	|	Fri Apr 13 17:00:56 +0000 2018	|	Sen Dianne Feinstein	|	476256944	|	984838858742337538	|	null	|	The LGBT community faces significant hurdles in accessing health care. Removing resources that could help them acce… https://t.co/QCs069D4pY	|	$#%
59	|	Fri Apr 13 17:06:17 +0000 2018	|	Senator Gary Peters	|	236511574	|	984840207383121920	|	236511574	|	There are few greater dangers to the Great Lakes than an oil spill in the Straits of Mackinac, which would devastat… https://t.co/JvVgfK5Ovv	|	$#%
60	|	Fri Apr 13 17:06:17 +0000 2018	|	Senator Gary Peters	|	236511574	|	984840205248225280	|	null	|	Given the damage caused by vessel activity, lack of visual inspection, &amp; impending storm, I am calling for PHMSA &amp;… https://t.co/ipZoDRPtan	|	$#%
61	|	Fri Apr 13 17:10:34 +0000 2018	|	Sheldon Whitehouse	|	242555999	|	984841286107660289	|	null	|	This sweet photo is Rachel Carson, accused after Silent Spring of being "radical, disloyal, unscientific, and hyste… https://t.co/OiP8jU8Br5	|	$#%
62	|	Fri Apr 13 17:11:47 +0000 2018	|	Senator Jack Reed	|	486694111	|	984841590211530753	|	null	|	Congrats to Michelle Moreno-Silva from Central Falls, RI's 2018 Cherry Blossom Princess. @CherryBlossFest… https://t.co/zLRqv5gzkI	|	$#%
63	|	Fri Apr 13 17:12:21 +0000 2018	|	Senator Bill Nelson	|	20597460	|	984841733400879105	|	null	|	Honored to receive the Venezuelan Organization of Persecuted Politicos in Exile’s Rómulo Betancourt award today. Th… https://t.co/Pi6QgawSCN	|	$#%
64	|	Fri Apr 13 17:24:28 +0000 2018	|	Ron Wyden	|	250188760	|	984844781103779840	|	null	|	Today’s @registerguard opinion page about our ongoing work to grow the hemp industry in Oregon &amp; nationwide: https://t.co/hzYUodIdaX	|	$#%
65	|	Fri Apr 13 17:28:02 +0000 2018	|	Johnny Isakson	|	78403308	|	984845680480014340	|	null	|	Congrats to @prattandwhitney Columbus on being named 2018 Georgia Large Manufacturer of the Year by @gdecd! https://t.co/65Mq83wfA8	|	$#%
66	|	Fri Apr 13 17:28:15 +0000 2018	|	Kamala Harris	|	30354991	|	984845734322298883	|	null	|	The ability to breathe clean air should be a basic right, not a partisan issue. Making it easier for corporations t… https://t.co/UQIW1W8JkD	|	$#%
67	|	Fri Apr 13 17:36:48 +0000 2018	|	Senator Todd Young	|	234128524	|	984847885249413120	|	null	|	Honored to speak at the inauguration of Dr. Deborah Curtis as Indiana State University's first female president. https://t.co/wj4aQx80tx	|	$#%
68	|	Fri Apr 13 17:37:02 +0000 2018	|	Sen. Debbie Stabenow	|	76456274	|	984847944972201984	|	null	|	.@EatonCoSheriff Deputy Andrew Jenkins heroically saved the lives of three people who were trapped in a burning hom… https://t.co/MVIxD80Csq	|	$#%
69	|	Fri Apr 13 17:39:58 +0000 2018	|	Shelley Moore Capito	|	193794406	|	984848681915637761	|	null	|	The #opioidepidemic is a problem that needs a spectrum of solutions—including the Safe Disposal of Unused Medicatio… https://t.co/cHzwx8Cl2E	|	$#%
70	|	Fri Apr 13 17:43:50 +0000 2018	|	David Perdue	|	2863210809	|	984849655602274304	|	null	|	Good luck to all the teams competing at @FortBenning this weekend. Rangers lead the way! https://t.co/oMMvFLuBuI	|	$#%
71	|	Fri Apr 13 17:44:34 +0000 2018	|	Senator John Hoeven	|	382791093	|	984849842244603904	|	null	|	Happy birthday to Thomas Jefferson, our nation’s 3rd president. During his time as America’s 2nd VP &amp; president of… https://t.co/wMYMKajBxs	|	$#%
72	|	Fri Apr 13 17:44:54 +0000 2018	|	Tina Smith	|	941000686275387400	|	984849925937815552	|	null	|	Mike Pompeo is an advocate for blowing up the Iran Deal, a torture supporter, has expressed Islamaphobic views, and… https://t.co/6SgDpTZdlJ	|	$#%
73	|	Fri Apr 13 17:45:52 +0000 2018	|	Chris Murphy	|	150078976	|	984850166841831424	|	null	|	I'll be at Hamden Middle School this Sunday at 2pm for a town hall meeting to hear from you and answer your questio… https://t.co/dfO8BiaiG8	|	$#%
74	|	Fri Apr 13 17:48:42 +0000 2018	|	Richard Blumenthal	|	278124059	|	984850881052069888	|	null	|	Profoundly inspiring to see students all over America standing up and speaking out. Today in #Meriden, I heard from… https://t.co/x8ueVa2iIm	|	$#%
75	|	Fri Apr 13 17:50:08 +0000 2018	|	Senator Jack Reed	|	486694111	|	984851242483625984	|	null	|	Financial literacy should be an integral part of a well-rounded education. Great to see @DelSestoMiddle students ha… https://t.co/ET8dxxZkbZ	|	$#%
76	|	Fri Apr 13 17:50:07 +0000 2018	|	Richard Blumenthal	|	278124059	|	984851236242558976	|	null	|	Thanks to everyone for joining today’s Town Hall discussion in #Meriden - and for continuing to raise your voices.… https://t.co/JSZDr9inpO	|	$#%
77	|	Fri Apr 13 17:53:03 +0000 2018	|	Sen. Tammy Baldwin	|	1074518754	|	984851978206568449	|	null	|	The #GOPTaxScam gave permanent tax cuts to drug corporations, but now they are spending it on stock buybacks and hi… https://t.co/2AHkmknIW9	|	$#%
78	|	Fri Apr 13 17:54:58 +0000 2018	|	Sen. Tammy Baldwin	|	1074518754	|	984852459129536513	|	1074518754	|	I was in Appleton today to discuss my bipartisan solutions to address skyrocketing prescription drugs prices. https://t.co/eHpKA4tVXn	|	$#%
79	|	Fri Apr 13 17:57:13 +0000 2018	|	Sen. Tammy Baldwin	|	1074518754	|	984853025478053888	|	1074518754	|	I introduced the FAIR Drug Pricing Act with @SenJohnMcCain that would take the first step to crack down on drug com… https://t.co/ReMUpWDnga	|	$#%
80	|	Fri Apr 13 17:58:40 +0000 2018	|	Senator Joe Manchin	|	234374703	|	984853389094858753	|	null	|	I applaud Amtrak for heeding my calls &amp; agreeing to sit down with Collis P. Huntington to try to work out a solutio… https://t.co/ragI6e9VQR	|	$#%
81	|	Fri Apr 13 18:01:46 +0000 2018	|	Bernie Sanders	|	29442313	|	984854169067704321	|	29442313	|	Trade is a good thing, but it must be fair. Instead of rejoining the TPP, we must fundamentally rewrite our failed… https://t.co/oxHMq7TmNV	|	$#%
82	|	Fri Apr 13 18:01:45 +0000 2018	|	Bernie Sanders	|	29442313	|	984854166857306112	|	29442313	|	American workers should not be forced into a race to the bottom. They should not have to compete against manufactur… https://t.co/T6ir6C3FSn	|	$#%
83	|	Fri Apr 13 18:01:45 +0000 2018	|	Bernie Sanders	|	29442313	|	984854164852396032	|	null	|	Make no mistake about it: Trump is dead wrong. There is no way to resuscitate the job-killing Trans-Pacific Partner… https://t.co/r0iOBYHlcf	|	$#%
84	|	Fri Apr 13 18:02:00 +0000 2018	|	Sen. Tammy Baldwin	|	1074518754	|	984854229083975680	|	1074518754	|	There is also bipartisan support for the #CREATESAct, which provides a better deal on prescription drug costs for f… https://t.co/QP64Uhp5Nm	|	$#%
85	|	Fri Apr 13 18:02:47 +0000 2018	|	Ron Wyden	|	250188760	|	984854427042533376	|	null	|	Thanks to the #TrumpTax, this tax filling season #smallbiz are stuck in a bureaucratic twilight zone while combing… https://t.co/iEwnQlugAB	|	$#%
86	|	Fri Apr 13 18:04:29 +0000 2018	|	Sen. Tammy Baldwin	|	1074518754	|	984854855763275776	|	1074518754	|	Wisconsin wants Washington to act by taking on powerful drug companies and rising prescription drug prices. https://t.co/YPhOzwPI4Z	|	$#%
87	|	Fri Apr 13 18:05:20 +0000 2018	|	Senator John Thune	|	296361085	|	984855068397719552	|	null	|	It may be a blizzard here in South Dakota, but S.D.’s and America’s economic forecast is still looking great. Warm… https://t.co/OzO2LP9WNT	|	$#%
88	|	Fri Apr 13 18:06:23 +0000 2018	|	Steve Daines	|	11651202	|	984855332160704517	|	null	|	Senator Melcher's love for Montana will always be remembered. https://t.co/2pu61Gi9fx	|	$#%
89	|	Fri Apr 13 18:15:21 +0000 2018	|	Tina Smith	|	941000686275387400	|	984857586712371206	|	941000686275387392	|	And next week, my staff will be doing more of the same in Montevideo and Willmar, because we want to help as many M… https://t.co/LRjHk3X8D5	|	$#%
90	|	Fri Apr 13 18:15:20 +0000 2018	|	Tina Smith	|	941000686275387400	|	984857582396493824	|	941000686275387392	|	Yesterday my staff was in Preston, where they met with area veterans and local leaders to talk about how we can con… https://t.co/SYVJzGx8NV	|	$#%
91	|	Fri Apr 13 18:15:19 +0000 2018	|	Tina Smith	|	941000686275387400	|	984857580932665345	|	941000686275387392	|	That’s why my staff and I are traveling around Minnesota to hear about the challenges veterans face when trying to… https://t.co/bSa2B9GX4p	|	$#%
92	|	Fri Apr 13 18:15:19 +0000 2018	|	Tina Smith	|	941000686275387400	|	984857579737223168	|	null	|	When men and women who have honorably served our nation in uniform return home, we need to make sure they receive t… https://t.co/gVVCifKUBS	|	$#%
93	|	Fri Apr 13 18:17:41 +0000 2018	|	Tina Smith	|	941000686275387400	|	984858175139729409	|	941000686275387392	|	I think it’s a great model for what we should be doing more of nationally. I mean, check this out: students get to… https://t.co/AO4g1Z2JBy	|	$#%
94	|	Fri Apr 13 18:17:41 +0000 2018	|	Tina Smith	|	941000686275387400	|	984858173545820166	|	941000686275387392	|	I recently visited @BurnsvilleHS's Pathways Program, an innovative program that helps students explore career oppor… https://t.co/ZVPIekflXS	|	$#%
95	|	Fri Apr 13 18:17:40 +0000 2018	|	Tina Smith	|	941000686275387400	|	984858172497301504	|	null	|	Job-training partnerships between schools and local businesses are an example of how we can help Minnesota business… https://t.co/uTZRbTEuWf	|	$#%
96	|	Fri Apr 13 18:20:56 +0000 2018	|	Senator Pat Toomey	|	221162525	|	984858995281326080	|	null	|	Relief from @CFPB’s notorious auto-lending bulletin, which avoided the formal rulemaking process, may finally be on… https://t.co/EbRsXunbkL	|	$#%
97	|	Fri Apr 13 18:28:20 +0000 2018	|	Senator Jon Tester	|	515822213	|	984860855086010368	|	null	|	John Melcher never stopped fighting for Montana. He was a steadfast leader who dedicated his life to serving his co… https://t.co/1FDfcco27a	|	$#%
98	|	Fri Apr 13 18:36:08 +0000 2018	|	Ron Wyden	|	250188760	|	984862819538612224	|	null	|	if @realDonaldTrump fires Deputy Attorney General Rod Rosenstein, he's saying he will go to any length, any length… https://t.co/hO47VbjCll	|	$#%
99	|	Fri Apr 13 18:36:44 +0000 2018	|	Senator Dick Durbin	|	247334603	|	984862970860769281	|	null	|	.@RepCheri and I were glad to welcome @UnderSecArmy and other Army leaders to see some of the great work being done… https://t.co/MoxjIH2iFJ	|	$#%
100	|	Fri Apr 13 18:40:21 +0000 2018	|	Sen. Lisa Murkowski	|	18061669	|	984863880596860928	|	null	|	Shortly, I’ll be joining @SenGillibrand for a panel discussion at the #WITW summit. Tune in live at 2:50PM ET: https://t.co/HFa2PhPTn0	|	$#%
101	|	Fri Apr 13 18:43:56 +0000 2018	|	Senator Roy Blunt	|	21269970	|	984864782850371585	|	null	|	Proud to see 4 Missouri colleges in @Forbes’ list of “Best Value Colleges.” Good work, @TrumanState, @MissouriSandT… https://t.co/a5Ov3MfU5E	|	$#%
102	|	Fri Apr 13 18:44:33 +0000 2018	|	Johnny Isakson	|	78403308	|	984864937179779073	|	null	|	Taxes are due next Tuesday, April 17. You may qualify for the #IRSFreeFile program to help prepare and file! https://t.co/Z8VH5x4xER	|	$#%
103	|	Fri Apr 13 18:46:32 +0000 2018	|	Tina Smith	|	941000686275387400	|	984865435949715462	|	null	|	So here we are in Cloquet on our way to Mountain Iron. What Minnesota staple did I have to get while passing throug… https://t.co/73NqjjpsL1	|	$#%
104	|	Fri Apr 13 18:46:45 +0000 2018	|	Sen. Maria Cantwell	|	117501995	|	984865489896771584	|	117501995	|	President Trump has repeatedly broken his campaign promises to support the #LGBT community. This latest assault cou… https://t.co/emvKjMH74e	|	$#%
105	|	Fri Apr 13 18:46:45 +0000 2018	|	Sen. Maria Cantwell	|	117501995	|	984865488521039873	|	null	|	I joined 17 senators in sending a letter to President Trump expressing concerns about removal of critical #LGBT hea… https://t.co/pZmx0TUFnE	|	$#%
106	|	Fri Apr 13 18:50:00 +0000 2018	|	Rob Portman	|	18915145	|	984866307827941376	|	null	|	Yesterday, @clairecmc and I introduced bipartisan legislation, Promoting Hydropower Development &amp; Jobs Act that wil… https://t.co/ECtpeKrLCy	|	$#%
107	|	Fri Apr 13 18:51:16 +0000 2018	|	Sen. Heidi Heitkamp	|	1061029050	|	984866626779729921	|	1061029050	|	Read more on @Medium about my efforts to improve &amp; stabilize the @USPS &amp; improve mail delivery and service for rura… https://t.co/0FRyyY03H7	|	$#%
108	|	Fri Apr 13 18:51:16 +0000 2018	|	Sen. Heidi Heitkamp	|	1061029050	|	984866625215258625	|	1061029050	|	For years, I’ve been working on legislation to reform the @USPS, improve how it works esp. for rural America, and m… https://t.co/aMIRJdl1P0	|	$#%
109	|	Fri Apr 13 18:51:15 +0000 2018	|	Sen. Heidi Heitkamp	|	1061029050	|	984866622627303424	|	null	|	Yesterday, the president signed an executive order creating a new task force on the U.S. Postal Service. We must ac… https://t.co/wxjyi8njlo	|	$#%
110	|	Fri Apr 13 18:54:50 +0000 2018	|	Senator Jeff Merkley	|	29201047	|	984867525694574592	|	29201047	|	That’s why it’s critical for our nation to support programs like @multco-based Healthy Birth Initiatives—the only p… https://t.co/7pQOCwEjAc	|	$#%
111	|	Fri Apr 13 18:54:50 +0000 2018	|	Senator Jeff Merkley	|	29201047	|	984867524058677248	|	29201047	|	It is shocking and unacceptable that Black women are 3-4 times more likely to die from pregnancy-related complications than white women.	|	$#%
112	|	Fri Apr 13 18:54:49 +0000 2018	|	Senator Jeff Merkley	|	29201047	|	984867522213277697	|	null	|	I’m proud to support @BlkMamasMatter and join with @SenKamalaHarris to honor this week as Black Maternal Health Week.	|	$#%
113	|	Fri Apr 13 18:55:06 +0000 2018	|	Jeff Flake	|	16056306	|	984867593256398848	|	null	|	When @zchace @ThisAmericanLife stalks you for four months, the result is a more accurate, but decidedly non-Schoolh… https://t.co/BxKEUEHwXI	|	$#%
114	|	Fri Apr 13 18:55:06 +0000 2018	|	Senator Gary Peters	|	236511574	|	984867590286790661	|	236511574	|	Thank you Deputy Jenkins. Your actions exemplify the values of the Eaton County Sheriff's office and represent the… https://t.co/GkmCQzaA1k	|	$#%
